ngram	w1	w2	w3	w4	n
lalu_pada_masa_kini	lalu	pada	masa	kini	1
lalu_saat_masa_tenang	lalu	saat	masa	tenang	1
lalu_sampai_masa_sekarang	lalu	sampai	masa	sekarang	1
lalu_sempat_terjadi_masa	lalu	sempat	terjadi	masa	1
lalu_serta_kebijakan_masa	lalu	serta	kebijakan	masa	1
lalu_sudah_berakhir_masa	lalu	sudah	berakhir	masa	1
lalu_tapi_masa_depan	lalu	tapi	masa	depan	1
lalu_untuk_masa_pemulihan	lalu	untuk	masa	pemulihan	1
lalu-lalu_ketika_media_masa	lalu-lalu	ketika	media	masa	1
lalui_media_masa_atau	lalui	media	masa	atau	1
lama_daripada_masa_krisis	lama	daripada	masa	krisis	1
lama_dipegang_di_masa	lama	dipegang	di	masa	1
lama_lagi_memasuki_masa	lama	lagi	memasuki	masa	1
lama_masa_dapa_informasi	lama	masa	dapa	informasi	1
lama_masa_jabatan_hakim	lama	masa	jabatan	hakim	1
lama_masa_jabatan_para	lama	masa	jabatan	para	1
lama_masa_jabatan_pejabat	lama	masa	jabatan	pejabat	1
lama_masa_jabatannya_tuturnya	lama	masa	jabatannya	tuturnya	1
lama_masa_pakai_makin	lama	masa	pakai	makin	1
lama_masa_pe-meliharaan_enam	lama	masa	pe-meliharaan	enam	1
lama_masa_pengabdiannya_tentunya	lama	masa	pengabdiannya	tentunya	1
lama_pada_masa_injury	lama	pada	masa	injury	1
lama_setiap_masa_punya	lama	setiap	masa	punya	1
lamanya_dalam_masa_puasa	lamanya	dalam	masa	puasa	1
lamanya_masa_kerja_dan	lamanya	masa	kerja	dan	1
lamanya_masa_kerja_dibagi	lamanya	masa	kerja	dibagi	1
lamanya_masa_tunggu_di	lamanya	masa	tunggu	di	1
lamanya_masa_tunggu_tersebut	lamanya	masa	tunggu	tersebut	1
lamban_mengurus_masa-lah_aset	lamban	mengurus	masa-lah	aset	1
lambat_hari_sebelum_masa	lambat	hari	sebelum	masa	1
lambat_hari_setelah_masa	lambat	hari	setelah	masa	1
lambat_sebelum_masa_transisi	lambat	sebelum	masa	transisi	1
lambung_dalam_masa_penyesuaian	lambung	dalam	masa	penyesuaian	1
lampau_dan_masa_kini	lampau	dan	masa	kini	1
lampau_ke_masa_depan	lampau	ke	masa	depan	1
lampau_ke_masa_sekarang	lampau	ke	masa	sekarang	1
lancar_sampai_berakhirnya_masa	lancar	sampai	berakhirnya	masa	1
land_reform_di_masa	land	reform	di	masa	1
langka_pada_masa_itu	langka	pada	masa	itu	1
langkah_kaki_menjadi_masa	langkah	kaki	menjadi	masa	1
langkah_penting_membangun_masa	langkah	penting	membangun	masa	1
langkah_tepat_di_masa	langkah	tepat	di	masa	1
langsung_bersikap_masa_bodoh	langsung	bersikap	masa	bodoh	1
langsung_pilkada_di_masa	langsung	pilkada	di	masa	1
langsung_selama_masa_kepemimpinan	langsung	selama	masa	kepemimpinan	1
lanjut-nya_masa_reses_anggota	lanjut-nya	masa	reses	anggota	1
lanjutnya_masa-lah_pungutan_yang	lanjutnya	masa-lah	pungutan	yang	1
lantaran_belum_memasuki_masa	lantaran	belum	memasuki	masa	1
lantaran_masih_menjalani_masa	lantaran	masih	menjalani	masa	1
lantas_mengabaikan_kerepotan_masa	lantas	mengabaikan	kerepotan	masa	1
lapangan_kerja_untuk_masa	lapangan	kerja	untuk	masa	1
lapangan_ketika_masa_reses	lapangan	ketika	masa	reses	1
lapangan_pada_masa_liburan	lapangan	pada	masa	liburan	1
laporan_pertanggungjawaban_pengurus_masa	laporan	pertanggungjawaban	pengurus	masa	1
laring_di_masa_tiga	laring	di	masa	tiga	1
laris_sepanjang_masa_mungkin	laris	sepanjang	masa	mungkin	1
latar_belakang_masa_lalu	latar	belakang	masa	lalu	1
latar_pada_masa_pemerintahan	latar	pada	masa	pemerintahan	1
laut_adalah_masa_depan	laut	adalah	masa	depan	1
laut_bukan_hanya_masa	laut	bukan	hanya	masa	1
laut_dan_masa_depan	laut	dan	masa	depan	1
laut_meru-pakan_masa_depan	laut	meru-pakan	masa	depan	1
laut_penting_pada_masa	laut	penting	pada	masa	1
law_di_masa_depan	law	di	masa	depan	1
layanan_digital_masa_depan	layanan	digital	masa	depan	1
layanan_finansial_di_masa	layanan	finansial	di	masa	1
layanan_haji_di_masa	layanan	haji	di	masa	1
le-wat_masa_reses_tidak	le-wat	masa	reses	tidak	1
le-wat_media_masa_tukas	le-wat	media	masa	tukas	1
lebar_dibandingkan_masa-masa_sebelumnya	lebar	dibandingkan	masa-masa	sebelumnya	1
lebaran_sudah_memasuki_masa	lebaran	sudah	memasuki	masa	1
lebih_aman_dibandingkan_masa	lebih	aman	dibandingkan	masa	1
lebih_baik_dan_masa	lebih	baik	dan	masa	1
lebih_baik_dari_masa	lebih	baik	dari	masa	1
lebih_baik_dengan_masa	lebih	baik	dengan	masa	1
lebih_baik_ketimbang_masa	lebih	baik	ketimbang	masa	1
lebih_banyak_menghabiskan_masa	lebih	banyak	menghabiskan	masa	1
lebih_berat_dan_masa	lebih	berat	dan	masa	1
lebih_berat_di_masa	lebih	berat	di	masa	1
lebih_berpihak_pada_masa	lebih	berpihak	pada	masa	1
lebih_besar_di_masa	lebih	besar	di	masa	1
lebih_bulan_masa_kepengurusan	lebih	bulan	masa	kepengurusan	1
lebih_cemerlang_di_masa	lebih	cemerlang	di	masa	1
lebih_cepat_dari_masa	lebih	cepat	dari	masa	1
lebih_cepat_dengan_masa	lebih	cepat	dengan	masa	1
lebih_dahulu_masa_dari	lebih	dahulu	masa	dari	1
lebih_dari_dalam_masa	lebih	dari	dalam	masa	1
lebih_dari_separuh_masa	lebih	dari	separuh	masa	1
lebih_di_masa_depan	lebih	di	masa	depan	1
lebih_di_masa_lalu	lebih	di	masa	lalu	1
lebih_efektif_hingga_masa	lebih	efektif	hingga	masa	1
lebih_efisien_pada_masa	lebih	efisien	pada	masa	1
lebih_kuat_menatap_masa	lebih	kuat	menatap	masa	1
lebih_lama_daripada_masa	lebih	lama	daripada	masa	1
lebih_lama_masa_pengabdiannya	lebih	lama	masa	pengabdiannya	1
lebih_lama_pada_masa	lebih	lama	pada	masa	1
lebih_maju_di_masa	lebih	maju	di	masa	1
lebih_maju_menuju_masa	lebih	maju	menuju	masa	1
lebih_mem-bahagiakan_di_masa	lebih	mem-bahagiakan	di	masa	1
lebih_mementingkan_masa_depannya	lebih	mementingkan	masa	depannya	1
lebih_memilih_menghabiskan_masa	lebih	memilih	menghabiskan	masa	1
lebih_memperpanjang_masa_liburnya	lebih	memperpanjang	masa	liburnya	1
lebih_mendalam_di_masa	lebih	mendalam	di	masa	1
lebih_mengagung-agungkan_kejayaan_masa	lebih	mengagung-agungkan	kejayaan	masa	1
lebih_merata_ke_masa	lebih	merata	ke	masa	1
lebih_panjang_masa_edarnya	lebih	panjang	masa	edarnya	1
lebih_rendah_daripada_masa	lebih	rendah	daripada	masa	1
lebih_sebagai_kisah_masa	lebih	sebagai	kisah	masa	1
lebih_setahun_lagi_masa	lebih	setahun	lagi	masa	1
lebih_terang_dari_masa	lebih	terang	dari	masa	1
legislatif_itu_usai_masa	legislatif	itu	usai	masa	1
legislator_mengakhiri_masa_jabatannya	legislator	mengakhiri	masa	jabatannya	1
lemahnya_masa_hamil_dan	lemahnya	masa	hamil	dan	1
lembaga_baru_pada_masa	lembaga	baru	pada	masa	1
lembaga_di_masa_kolonial	lembaga	di	masa	kolonial	1
lembaga_kepolisian_di_masa	lembaga	kepolisian	di	masa	1
lensa_gitu_masa_aku	lensa	gitu	masa	aku	1
lepas_dari_masa_sulit	lepas	dari	masa	sulit	1
lepas_masa_berkabung_nae	lepas	masa	berkabung	nae	1
lestarikan_demi_masa_depan	lestarikan	demi	masa	depan	1
level_masa_pra-industri_dan	level	masa	pra-industri	dan	1
lewat_dari_masa_itu	lewat	dari	masa	itu	1
lewat_dua_tahun_masa	lewat	dua	tahun	masa	1
lewat_masa_berlaku_bukan	lewat	masa	berlaku	bukan	1
lewat_masa_berlaku_dua	lewat	masa	berlaku	dua	1
lewat_masa_berlaku_tanpa	lewat	masa	berlaku	tanpa	1
lewat_masa_berlakunya_kita	lewat	masa	berlakunya	kita	1
lewat_masa_berlakunya_sejak	lewat	masa	berlakunya	sejak	1
lewat_masa_berlakunya_walaupun	lewat	masa	berlakunya	walaupun	1
lewat_masa_hari_sesudah	lewat	masa	hari	sesudah	1
lewat_masa_istirahat_total	lewat	masa	istirahat	total	1
lewat_masa_izin_sejak	lewat	masa	izin	sejak	1
lewat_masa_pakainya_jelas	lewat	masa	pakainya	jelas	1
lewat_masa_rawan_pada	lewat	masa	rawan	pada	1
lewati_masa_kritis_kebakaran	lewati	masa	kritis	kebakaran	1
liar_pada_masa_lalu	liar	pada	masa	lalu	1
libur_atau_dalam_masa	libur	atau	dalam	masa	1
libur_lainnya_masa_libur	libur	lainnya	masa	libur	1
libur_masa_puasa_dan	libur	masa	puasa	dan	1
libur_tetapi_dalam_masa	libur	tetapi	dalam	masa	1
liburan_bahkan_menghabiskan_masa	liburan	bahkan	menghabiskan	masa	1
liburan_usai_menjalani_masa	liburan	usai	menjalani	masa	1
life_sciences_di_masa	life	sciences	di	masa	1
lihat_di_masa_yang	lihat	di	masa	yang	1
lihat_masa_depannya_justru	lihat	masa	depannya	justru	1
lihat_saja_masa_doa	lihat	saja	masa	doa	1
lima_akhir_masa_jabatan	lima	akhir	masa	jabatan	1
lima_hari_pada_masa	lima	hari	pada	masa	1
lima_hari_sebelum_masa	lima	hari	sebelum	masa	1
lima_masa_itu_menyuruh	lima	masa	itu	menyuruh	1
lima_tahun_masa_berlaku	lima	tahun	masa	berlaku	1
lima_tahun_masa_jabatan	lima	tahun	masa	jabatan	1
lima_tahun_masa_jabatannya	lima	tahun	masa	jabatannya	1
lima_tahun_masa_tugas	lima	tahun	masa	tugas	1
limbah_medis_dari_masa	limbah	medis	dari	masa	1
lingkungan_hidup_dan_masa	lingkungan	hidup	dan	masa	1
lingkungan_masa_kecil_yang	lingkungan	masa	kecil	yang	1
lingkungan_serta_masa_depan	lingkungan	serta	masa	depan	1
lingkungan_sosial_dan_masa	lingkungan	sosial	dan	masa	1
lingkungannya_pada_masa_mendatang	lingkungannya	pada	masa	mendatang	1
lini_masa_dengan_adanya	lini	masa	dengan	adanya	1
lini_masa_depan_desain	lini	masa	depan	desain	1
lini_masa_juga_merupakan	lini	masa	juga	merupakan	1
lini_masa_mewarnai_sejumlah	lini	masa	mewarnai	sejumlah	1
lintas_masa_situasi_dan	lintas	masa	situasi	dan	1
lintas_pada_masa_angkutan	lintas	pada	masa	angkutan	1
lintasan_kritis_untuk_masa	lintasan	kritis	untuk	masa	1
lipat_selama_masa_kepemimpinannya	lipat	selama	masa	kepemimpinannya	1
lips_service_karena_masa	lips	service	karena	masa	1
listrik_bus_masa_depan	listrik	bus	masa	depan	1
listrik_di_masa_depan	listrik	di	masa	depan	1
listrik_harus_menjadi_masa	listrik	harus	menjadi	masa	1
lo-los_memasuki_masa_karantina	lo-los	memasuki	masa	karantina	1
lokal_sepan-jang_masa_seperti	lokal	sepan-jang	masa	seperti	1
lolos_dari_masa_karantina	lolos	dari	masa	karantina	1
lompatan_peningkatan_kesadaran_masa	lompatan	peningkatan	kesadaran	masa	1
lonjakan_penumpang_pada_masa	lonjakan	penumpang	pada	masa	1
luar_bumi_di_masa	luar	bumi	di	masa	1
luar_masa_pemutakhiran_sebagai	luar	masa	pemutakhiran	sebagai	1
luar_negeri_dalam_masa	luar	negeri	dalam	masa	1
luar_negeri_di_masa	luar	negeri	di	masa	1
luar_negeri_pada_masa	luar	negeri	pada	masa	1
luas_di_masa_datang	luas	di	masa	datang	1
lulus_dengan_masa_studi	lulus	dengan	masa	studi	1
lulus_di_masa_dinasnya	lulus	di	masa	dinasnya	1
lulus_menyelesaikan_masa_studinya	lulus	menyelesaikan	masa	studinya	1
lumbung_pangan_di_masa	lumbung	pangan	di	masa	1
ma-ka_akan_menimbulkan_masa-lah	ma-ka	akan	menimbulkan	masa-lah	1
ma-najemen_organisasi_massa_masa-kini	ma-najemen	organisasi	massa	masa-kini	1
ma-syarakat_di_masa_orde	ma-syarakat	di	masa	orde	1
maa_masa_damai_setelah	maa	masa	damai	setelah	1
macam-macam_seperti_di_masa	macam-macam	seperti	di	masa	1
macet_masa_lalunya_masih	macet	masa	lalunya	masih	1
magang_untuk_masa_bakti	magang	untuk	masa	bakti	1
mahal_masa_sopir_nyanda	mahal	masa	sopir	nyanda	1
mahasiswa_baru_juga_masa	mahasiswa	baru	juga	masa	1
mahasiswa_merupakan_masa_transisi	mahasiswa	merupakan	masa	transisi	1
mahasiswa_tentang_masa_depan	mahasiswa	tentang	masa	depan	1
main_di_kandang_masa	main	di	kandang	masa	1
maju_bersama_di_masa	maju	bersama	di	masa	1
maju_di_masa_depan	maju	di	masa	depan	1
maju_di_masa_mendatang	maju	di	masa	mendatang	1
maju_lagi_untuk_masa	maju	lagi	untuk	masa	1
maju_menuju_masa_depan	maju	menuju	masa	depan	1
maju_pada_masa_itu	maju	pada	masa	itu	1
maju_pada_masa_yang	maju	pada	masa	yang	1
maka_di_masa_mendatang	maka	di	masa	mendatang	1
maka_di_masa_sulit	maka	di	masa	sulit	1
maka_di_masa-masa_mendatang	maka	di	masa-masa	mendatang	1
maka_generasi_masa_kini	maka	generasi	masa	kini	1
maka_masa_de-pan_akan	maka	masa	de-pan	akan	1
maka_masa_depan_mere-ka	maka	masa	depan	mere-ka	1
maka_masa_depan_pemberantasan	maka	masa	depan	pemberantasan	1
maka_masa_depan_sumber	maka	masa	depan	sumber	1
maka_masa_itu_juga	maka	masa	itu	juga	1
maka_masa_kejayaan_cengkih	maka	masa	kejayaan	cengkih	1
maka_masa_kerja_bisa	maka	masa	kerja	bisa	1
maka_masa_pakainya_terus	maka	masa	pakainya	terus	1
maka_masa_pengembalian_kredit	maka	masa	pengembalian	kredit	1
maka_otomatis_masa_menyusui	maka	otomatis	masa	menyusui	1
maka_saya_menyimpulkan_masa	maka	saya	menyimpulkan	masa	1
maka_selama_masa_reses	maka	selama	masa	reses	1
maka_tokoh_masa_depan	maka	tokoh	masa	depan	1
makan_masa_kini_di	makan	masa	kini	di	1
makanan_tambahan_investasi_masa	makanan	tambahan	investasi	masa	1
make_sense_masa_untuk	make	sense	masa	untuk	1
makin_berat_di_masa	makin	berat	di	masa	1
makin_panjang_masa_dia	makin	panjang	masa	dia	1
makin_terhubung_di_masa	makin	terhubung	di	masa	1
maksimal_dua_kali_masa	maksimal	dua	kali	masa	1
malam_adalah_masa_perjuangan	malam	adalah	masa	perjuangan	1
mampu_bertahan_hingga_masa	mampu	bertahan	hingga	masa	1
mampu_me-nerobos_anggapan_masa	mampu	me-nerobos	anggapan	masa	1
mampu_melalui_masa_kritis	mampu	melalui	masa	kritis	1
mampu_memenangi_referendum_masa	mampu	memenangi	referendum	masa	1
mampu_mempersiapkan_anak-anak_masa	mampu	mempersiapkan	anak-anak	masa	1
mampu_menatap_masa_depannya	mampu	menatap	masa	depannya	1
mampu_menawarkan_masa_aktif	mampu	menawarkan	masa	aktif	1
mampu_mengatasi_masa-lah_ini	mampu	mengatasi	masa-lah	ini	1
mampu_mengatasi_masa-lah_tersebut	mampu	mengatasi	masa-lah	tersebut	1
mampu_menghasilkan_generasi_masa	mampu	menghasilkan	generasi	masa	1
mampu_mengulangi_masa_kejayaannya	mampu	mengulangi	masa	kejayaannya	1
mampu_meningkatkan_masa_simpan	mampu	meningkatkan	masa	simpan	1
mampu_menjawab_tantangan_masa	mampu	menjawab	tantangan	masa	1
mampu_menunjang_masa_depan	mampu	menunjang	masa	depan	1
mampu_menyiapkan_masa_depan	mampu	menyiapkan	masa	depan	1
mampu_merubah_masa_depan	mampu	merubah	masa	depan	1
mana_ada_mobilisasi_masa	mana	ada	mobilisasi	masa	1
mana_akibat_narkoba_masa	mana	akibat	narkoba	masa	1
mana_masa_depan_bangsa	mana	masa	depan	bangsa	1
mana_masa_jabatan_bupati	mana	masa	jabatan	bupati	1
mana_masa_jumlah_sabu-sabu	mana	masa	jumlah	sabu-sabu	1
mana_masa_kecilnya_dihabiskan	mana	masa	kecilnya	dihabiskan	1
mana_menjaga_kehormatan_masa	mana	menjaga	kehormatan	masa	1
mana_pun_dari_masa	mana	pun	dari	masa	1
mana_saat_me-masuki_masa	mana	saat	me-masuki	masa	1
mana_terdapat_masa-lah_kewarganegaraan	mana	terdapat	masa-lah	kewarganegaraan	1
mana_wanita_masa_kini	mana	wanita	masa	kini	1
manajer_di_masa_depan	manajer	di	masa	depan	1
mandiri_di_masa_mendatang	mandiri	di	masa	mendatang	1
manfaatkan_masa_muda_bukan	manfaatkan	masa	muda	bukan	1
manfaatkan_masa_reses_ber-sama	manfaatkan	masa	reses	ber-sama	1
manusia_baik_masa_kini	manusia	baik	masa	kini	1
manusia_di_masa_akan	manusia	di	masa	akan	1
manusia_di_masa_datang	manusia	di	masa	datang	1
manusia_kita_di_masa	manusia	kita	di	masa	1
manusia_muda_ke_masa	manusia	muda	ke	masa	1
manusia_pada_masa_ini	manusia	pada	masa	ini	1
manusia_pada_masa_itu	manusia	pada	masa	itu	1
manusia_pada_masa_kini	manusia	pada	masa	kini	1
manusia_sejak_awal_masa	manusia	sejak	awal	masa	1
manusia_sekaligus_masa_depan	manusia	sekaligus	masa	depan	1
mapolres_untuk_menahan_masa	mapolres	untuk	menahan	masa	1
martabat_masa_depan_bangsa	martabat	masa	depan	bangsa	1
martabat_serta_masa_depan	martabat	serta	masa	depan	1
masa_1930-an_turut_hadir	masa	1930-an	turut	hadir	1
masa_1960-an_sampai_1980-an	masa	1960-an	sampai	1980-an	1
masa_1980-an_yang_penuh	masa	1980-an	yang	penuh	1
masa_60-an_karena_teknologinya	masa	60-an	karena	teknologinya	1
masa_abad_kedua_sebelum	masa	abad	kedua	sebelum	1
masa_ada_orangnya_ujar	masa	ada	orangnya	ujar	1
masa_ada_yang_mau	masa	ada	yang	mau	1
masa_adaptasi_tapi_tahun	masa	adaptasi	tapi	tahun	1
masa_adventus_hingga_perayaan	masa	adventus	hingga	perayaan	1
masa_akan_datang_karena	masa	akan	datang	karena	1
masa_akan_terkumpul_disini	masa	akan	terkumpul	disini	1
masa_akhir_budidaya_papar	masa	akhir	budidaya	papar	1
masa_akhir_jabatan_bupati	masa	akhir	jabatan	bupati	1
masa_akhir_pendaftaran_pada	masa	akhir	pendaftaran	pada	1
masa_akhir_pertandingan_setelah	masa	akhir	pertandingan	setelah	1
masa_akhir_remaja_kesal	masa	akhir	remaja	kesal	1
masa_akhir_sebagai_rektor	masa	akhir	sebagai	rektor	1
masa_akhir_tugas_mereka	masa	akhir	tugas	mereka	1
masa_akreditasi_tahun_depan	masa	akreditasi	tahun	depan	1
masa_aksi_berorasi_secara	masa	aksi	berorasi	secara	1
masa_aksi_tidak_pudar	masa	aksi	tidak	pudar	1
masa_aksi_unjuk_rasa	masa	aksi	unjuk	rasa	1
masa_aksi_yang_tergabung	masa	aksi	yang	tergabung	1
masa_aktif_atau_kedaluwarsa	masa	aktif	atau	kedaluwarsa	1
masa_aktif_baterai_hingga	masa	aktif	baterai	hingga	1
masa_aktif_baterai_penggunaan	masa	aktif	baterai	penggunaan	1
masa_aktif_baterai_smartphone-nya	masa	aktif	baterai	smartphone-nya	1
masa_aktif_hari_atau	masa	aktif	hari	atau	1
masa_aktif_lebih_panjang	masa	aktif	lebih	panjang	1
masa_aktif_notebook_mencapai	masa	aktif	notebook	mencapai	1
masa_aktif_panjang_yakni	masa	aktif	panjang	yakni	1
masa_aktif_sebagian_kades	masa	aktif	sebagian	kades	1
masa_aktif_yang_lebih	masa	aktif	yang	lebih	1
masa_aku_mau_santai-satai	masa	aku	mau	santai-satai	1
masa_amnesti_yang_kemudian	masa	amnesti	yang	kemudian	1
masa_anak-anak_adalah_waktu	masa	anak-anak	adalah	waktu	1
masa_anak-anak_atau_remaja	masa	anak-anak	atau	remaja	1
masa_anak-anak_dan_remaja	masa	anak-anak	dan	remaja	1
masa_anak-anak_lebih_berbahaya	masa	anak-anak	lebih	berbahaya	1
masa_anak-anak_sebelum_penjajahan	masa	anak-anak	sebelum	penjajahan	1
masa_anak-anaknya_juga_mendapatkan	masa	anak-anaknya	juga	mendapatkan	1
masa_anggaran_so_dipakai	masa	anggaran	so	dipakai	1
masa_anggaran_tukas_man-tan	masa	anggaran	tukas	man-tan	1
masa_angkutan_akhir_dan	masa	angkutan	akhir	dan	1
masa_angkutan_lebaran_dengan	masa	angkutan	lebaran	dengan	1
masa_angkutan_lebaran_tahun	masa	angkutan	lebaran	tahun	1
masa_angkutan_lebaran_tandas	masa	angkutan	lebaran	tandas	1
masa_angkutan_lebaran_untuk	masa	angkutan	lebaran	untuk	1
masa_antara_lain_keramik	masa	antara	lain	keramik	1
masa_antara_pertama_terpapar	masa	antara	pertama	terpapar	1
masa_arus_balik_lebaran	masa	arus	balik	lebaran	1
masa_arus_mudik_lebaran	masa	arus	mudik	lebaran	1
masa_asimilasi_minimal_sudah	masa	asimilasi	minimal	sudah	1
masa_asuransi_selama_tahun	masa	asuransi	selama	tahun	1
masa_atau_media_social	masa	atau	media	social	1
masa_atau_sosial_sosmed	masa	atau	sosial	sosmed	1
masa_awal_fitnah_itu	masa	awal	fitnah	itu	1
masa_awal_ini_belum	masa	awal	ini	belum	1
masa_awal_kemerdekaan_juga	masa	awal	kemerdekaan	juga	1
masa_awal_kemerdekaan_yaitu	masa	awal	kemerdekaan	yaitu	1
masa_awal_memunculkan_gejala	masa	awal	memunculkan	gejala	1
masa_awal_pemerintahan_era	masa	awal	pemerintahan	era	1
masa_awal_pendiriannya_maka	masa	awal	pendiriannya	maka	1
masa_awal_sebab_sekolah	masa	awal	sebab	sekolah	1
masa_awal_sebagaimana_yang	masa	awal	sebagaimana	yang	1
masa_awal_tahun_ia	masa	awal	tahun	ia	1
masa_awalnya_sebagai_atlet	masa	awalnya	sebagai	atlet	1
masa_babak_kedua_melalui	masa	babak	kedua	melalui	1
masa_bahan_baku_kuningan	masa	bahan	baku	kuningan	1
masa_bakti_anggota_periode	masa	bakti	anggota	periode	1
masa_bakti_bupati_dan	masa	bakti	bupati	dan	1
masa_bakti_cukup_lama	masa	bakti	cukup	lama	1
masa_bakti_dan_kemampuan	masa	bakti	dan	kemampuan	1
masa_bakti_dirinya_telah	masa	bakti	dirinya	telah	1
masa_bakti_keduanya_berakhir	masa	bakti	keduanya	berakhir	1
masa_bakti_kurang_lebih	masa	bakti	kurang	lebih	1
masa_bakti_maka_banyak	masa	bakti	maka	banyak	1
masa_bakti_pengurus_berpatokan	masa	bakti	pengurus	berpatokan	1
masa_bakti_pengurus_sebelumnya	masa	bakti	pengurus	sebelumnya	1
masa_bakti_pengurus_yang	masa	bakti	pengurus	yang	1
masa_bakti_resmi_dinyatakan	masa	bakti	resmi	dinyatakan	1
masa_bakti_selama_satu	masa	bakti	selama	satu	1
masa_bakti_sudah_termasuk	masa	bakti	sudah	termasuk	1
masa_bakti_tersebut_be-lum	masa	bakti	tersebut	be-lum	1
masa_bakti_tertanggal_januari	masa	bakti	tertanggal	januari	1
masa_bakti_yang_berlangsung	masa	bakti	yang	berlangsung	1
masa_baktinya_masih_aktif	masa	baktinya	masih	aktif	1
masa_baktinya_masih_berlaku	masa	baktinya	masih	berlaku	1
masa_baktinya_sejak_tahun	masa	baktinya	sejak	tahun	1
masa_baktinya_sudah_kadaluarsa	masa	baktinya	sudah	kadaluarsa	1
masa_baktinya_sudah_kedaluwarsa	masa	baktinya	sudah	kedaluwarsa	1
masa_balita_yang_membuatnya	masa	balita	yang	membuatnya	1
masa_balitanya_harus_diberi	masa	balitanya	harus	diberi	1
masa_bangunan_yang_berbentuk	masa	bangunan	yang	berbentuk	1
masa_baru_dapat_bertemu	masa	baru	dapat	bertemu	1
masa_bayar_utama_setelah	masa	bayar	utama	setelah	1
masa_belajar_dan_jam	masa	belajar	dan	jam	1
masa_belajar_dokter_semakin	masa	belajar	dokter	semakin	1
masa_belajar_efek-tifnya_hanya	masa	belajar	efek-tifnya	hanya	1
masa_belajar_mereka_ke	masa	belajar	mereka	ke	1
masa_belajar_tahun_merupakan	masa	belajar	tahun	merupakan	1
masa_belajar_tiga_tahun	masa	belajar	tiga	tahun	1
masa_belajarnya_di_sekolah	masa	belajarnya	di	sekolah	1
masa_belum_disalurkan_ju-ga	masa	belum	disalurkan	ju-ga	1
masa_belum_lama_ini	masa	belum	lama	ini	1
masa_bencana_letusan_merapi	masa	bencana	letusan	merapi	1
masa_ber-laku_sesuai_masa	masa	ber-laku	sesuai	masa	1
masa_ber-lakunya_maka_secara	masa	ber-lakunya	maka	secara	1
masa_berakhir_bupati_dan	masa	berakhir	bupati	dan	1
masa_berakhir_dan_kalau	masa	berakhir	dan	kalau	1
masa_berakhir_jabatan_kepala	masa	berakhir	jabatan	kepala	1
masa_berakhirnya_masa_jabatan	masa	berakhirnya	masa	jabatan	1
masa_berbagai_cara_dilakukan	masa	berbagai	cara	dilakukan	1
masa_berduka_banyak_dari	masa	berduka	banyak	dari	1
masa_bergeloranya_nasionalisme_di	masa	bergeloranya	nasionalisme	di	1
masa_berikutnya_seperti_al-Baghawi	masa	berikutnya	seperti	al-Baghawi	1
masa_berkabung_akan_ada	masa	berkabung	akan	ada	1
masa_berkabung_atas_me­ninggalnya	masa	berkabung	atas	me­ninggalnya	1
masa_berkabung_atas_wafatnya	masa	berkabung	atas	wafatnya	1
masa_berkabung_bersama_rakyat	masa	berkabung	bersama	rakyat	1
masa_berkabung_memang_masih	masa	berkabung	memang	masih	1
masa_berkabung_nae_rumah	masa	berkabung	nae	rumah	1
masa_berkabung_nasional_selama	masa	berkabung	nasional	selama	1
masa_berkabung_satu_tahun	masa	berkabung	satu	tahun	1
masa_berkabung_selama_satu	masa	berkabung	selama	satu	1
masa_berkabung_selama_sembilan	masa	berkabung	selama	sembilan	1
masa_berkabung_selama_setahun	masa	berkabung	selama	setahun	1
masa_berkabung_selama_tiga	masa	berkabung	selama	tiga	1
masa_berkabung_selama_tujuh	masa	berkabung	selama	tujuh	1
masa_berkabung_sembilan_hari	masa	berkabung	sembilan	hari	1
masa_berkabung_setahun_katanya	masa	berkabung	setahun	katanya	1
masa_berkembangnya_ilmu_luar	masa	berkembangnya	ilmu	luar	1
masa_berlaku_atau_batas	masa	berlaku	atau	batas	1
masa_berlaku_berkisar_antara	masa	berlaku	berkisar	antara	1
masa_berlaku_bonus_habis	masa	berlaku	bonus	habis	1
masa_berlaku_bukan_berarti	masa	berlaku	bukan	berarti	1
masa_berlaku_dalam_sembilan	masa	berlaku	dalam	sembilan	1
masa_berlaku_dua_bulan	masa	berlaku	dua	bulan	1
masa_berlaku_hanya_sampai	masa	berlaku	hanya	sampai	1
masa_berlaku_ijin_gangguan	masa	berlaku	ijin	gangguan	1
masa_berlaku_itu_dan	masa	berlaku	itu	dan	1
masa_berlaku_itu_lantaran	masa	berlaku	itu	lantaran	1
masa_berlaku_itu_tetap	masa	berlaku	itu	tetap	1
masa_berlaku_izin_penggunaannya	masa	berlaku	izin	penggunaannya	1
masa_berlaku_kendaraan_ditahan	masa	berlaku	kendaraan	ditahan	1
masa_berlaku_maksimal_lima	masa	berlaku	maksimal	lima	1
masa_berlaku_minimal_bulan	masa	berlaku	minimal	bulan	1
masa_berlaku_red_itu	masa	berlaku	red	itu	1
masa_berlaku_selama_enam	masa	berlaku	selama	enam	1
masa_berlaku_serta_semua	masa	berlaku	serta	semua	1
masa_berlaku_status_siaga	masa	berlaku	status	siaga	1
masa_berlaku_surat_izim	masa	berlaku	surat	izim	1
masa_berlaku_tanpa_dipungut	masa	berlaku	tanpa	dipungut	1
