ngram	w1	w2	w3	n
belakangnya_sebagai_perut	belakangnya	sebagai	perut	1
belakangnya_sedangkan_kepalanya	belakangnya	sedangkan	kepalanya	1
belakangnya_sepi_karena	belakangnya	sepi	karena	1
belakangnya_serupa_dengan	belakangnya	serupa	dengan	1
belakangnya_sudah_banyak	belakangnya	sudah	banyak	1
belakangnya_sudah_dalam	belakangnya	sudah	dalam	1
belakangnya_sudah_terlanjur	belakangnya	sudah	terlanjur	1
belakangnya_sudah_tertera	belakangnya	sudah	tertera	1
belakangnya_syarat-syarat_untuk	belakangnya	syarat-syarat	untuk	1
belakangnya_tak_berfungsi	belakangnya	tak	berfungsi	1
belakangnya_tak_berlebihan	belakangnya	tak	berlebihan	1
belakangnya_tampak_bermacam	belakangnya	tampak	bermacam	1
belakangnya_tentu_berbeda-beda	belakangnya	tentu	berbeda-beda	1
belakangnya_terdapat_bangunan	belakangnya	terdapat	bangunan	1
belakangnya_terhampar_kepentingan	belakangnya	terhampar	kepentingan	1
belakangnya_terlalu_ditarik	belakangnya	terlalu	ditarik	1
belakangnya_tertempel_tulis-an	belakangnya	tertempel	tulis-an	1
belakangnya_tetap_mungil	belakangnya	tetap	mungil	1
belakangnya_tiba-tiba_me-nanyakan	belakangnya	tiba-tiba	me-nanyakan	1
belakangnya_tidak_bisa	belakangnya	tidak	bisa	1
belakangnya_tidak_segan-segan	belakangnya	tidak	segan-segan	1
belakangnya_turut_memandang	belakangnya	turut	memandang	1
belakangnya_untuk_menuntut	belakangnya	untuk	menuntut	1
belakangnya_ya_sebut	belakangnya	ya	sebut	1
belakangnya_yakni_dengan	belakangnya	yakni	dengan	1
belakangnya_yang_itu	belakangnya	yang	itu	1
belakangnya_yang_misterius	belakangnya	yang	misterius	1
beli_masyarakat_belakangan	beli	masyarakat	belakangan	1
belukar_belakang_sekolah	belukar	belakang	sekolah	1
bendera_yang_belakangan	bendera	yang	belakangan	1
bengkel_bagian_belakang	bengkel	bagian	belakang	1
bentuk_tulang_belakang	bentuk	tulang	belakang	1
ber-kembang_belakangan_bahwa	ber-kembang	belakangan	bahwa	1
ber-latar_belakang_pendidikan	ber-latar	belakang	pendidikan	1
ber-tolak_belakang_dari	ber-tolak	belakang	dari	1
ber-tolak_belakang_dengan	ber-tolak	belakang	dengan	1
ber-tolak_belakang_jika	ber-tolak	belakang	jika	1
ber-tolak_belakang_satu	ber-tolak	belakang	satu	1
berada_di_belakangannya	berada	di	belakangannya	1
berada_dibelakang_dengan	berada	dibelakang	dengan	1
berada_dibelakang_masing-masing	berada	dibelakang	masing-masing	1
berada_dibelakang_usaha-usaha	berada	dibelakang	usaha-usaha	1
berada_dibelakangnya_ketus	berada	dibelakangnya	ketus	1
berada_jauh_dibelakang	berada	jauh	dibelakang	1
berada_tepat_dibelakang	berada	tepat	dibelakang	1
beraneka_latar_belakang	beraneka	latar	belakang	1
berangkat_belakangan_ya	berangkat	belakangan	ya	1
berapa_tahun_belakangan	berapa	tahun	belakangan	1
berarti_bertolak_belakang	berarti	bertolak	belakang	1
berarti_latar_belakang	berarti	latar	belakang	1
beras_belakangan_ini	beras	belakangan	ini	1
berba-gai_latar_belakang	berba-gai	latar	belakang	1
berbagai_indikasi_latarbelakang	berbagai	indikasi	latarbelakang	1
berbagai_la-tar_belakang	berbagai	la-tar	belakang	1
berbagai_latarbelakang_pekerjaan	berbagai	latarbelakang	pekerjaan	1
berbagai_macam_latarbelakang	berbagai	macam	latarbelakang	1
berbagai_negara_belakangan	berbagai	negara	belakangan	1
berbahan_plastik_belakangan	berbahan	plastik	belakangan	1
berbahaya_melatarbelakangi_dirinya	berbahaya	melatarbelakangi	dirinya	1
berbalik_belakang_ternyata	berbalik	belakang	ternyata	1
berbeda_latar_belakang	berbeda	latar	belakang	1
berbeda_latar_belakangnya	berbeda	latar	belakangnya	1
berbelit-belit_belakangan_ia	berbelit-belit	belakangan	ia	1
berburu_pemain_belakang	berburu	pemain	belakang	1
bercerita_latar_belakang	bercerita	latar	belakang	1
berdiri_berlatar_belakang	berdiri	berlatar	belakang	1
berdiri_di_belakangnja	berdiri	di	belakangnja	1
berdiri_dibelakang_batas	berdiri	dibelakang	batas	1
berdiri_membelakangi_penonton	berdiri	membelakangi	penonton	1
beredar_belakangan_ada	beredar	belakangan	ada	1
beredar_belakangan_ini	beredar	belakangan	ini	1
beredar_isu_belakangan	beredar	isu	belakangan	1
berfungsi_dan_belakangan	berfungsi	dan	belakangan	1
berge-ming_meski_belakangan	berge-ming	meski	belakangan	1
berhasil_belakangan_redup	berhasil	belakangan	redup	1
berhembus_belakangan_ini	berhembus	belakangan	ini	1
berhembus_dari_belakang	berhembus	dari	belakang	1
berhulu_di_belakang	berhulu	di	belakang	1
beringsut_menuju_belakang	beringsut	menuju	belakang	1
beristirahat_di_belakang	beristirahat	di	belakang	1
berjajar_di_belakang	berjajar	di	belakang	1
berjejer_di_belakangnya	berjejer	di	belakangnya	1
berjuang_dari_belakang	berjuang	dari	belakang	1
berkembang_belakangan_ujarnya	berkembang	belakangan	ujarnya	1
berkembang_belakangan_yakni	berkembang	belakangan	yakni	1
berkembang_luas_belakangan	berkembang	luas	belakangan	1
berkembang_sepekan_belakang	berkembang	sepekan	belakang	1
berkilo-kilometer_di_belakang	berkilo-kilometer	di	belakang	1
berkisar_latar_belakang	berkisar	latar	belakang	1
berkomunikasi_latar_belakang	berkomunikasi	latar	belakang	1
berkumpul_di_belakang	berkumpul	di	belakang	1
berkurang_belakangan_ini	berkurang	belakangan	ini	1
berlang-sung_setahun_belakangan	berlang-sung	setahun	belakangan	1
berlari_dari_belakang	berlari	dari	belakang	1
berlari_ke_belakang	berlari	ke	belakang	1
berlarian_ke_belakang	berlarian	ke	belakang	1
berlatar_belakang_1920-an	berlatar	belakang	1920-an	1
berlatar_belakang_90-an	berlatar	belakang	90-an	1
berlatar_belakang_adanya	berlatar	belakang	adanya	1
berlatar_belakang_adat	berlatar	belakang	adat	1
berlatar_belakang_ahli	berlatar	belakang	ahli	1
berlatar_belakang_air	berlatar	belakang	air	1
berlatar_belakang_ajungan	berlatar	belakang	ajungan	1
berlatar_belakang_akademikus	berlatar	belakang	akademikus	1
berlatar_belakang_akademisi	berlatar	belakang	akademisi	1
berlatar_belakang_bahwa	berlatar	belakang	bahwa	1
berlatar_belakang_ber-beda	berlatar	belakang	ber-beda	1
berlatar_belakang_berbeda	berlatar	belakang	berbeda	1
berlatar_belakang_betawi	berlatar	belakang	betawi	1
berlatar_belakang_birokrat	berlatar	belakang	birokrat	1
berlatar_belakang_bisnis	berlatar	belakang	bisnis	1
berlatar_belakang_budaya	berlatar	belakang	budaya	1
berlatar_belakang_cukup	berlatar	belakang	cukup	1
berlatar_belakang_digital	berlatar	belakang	digital	1
berlatar_belakang_dosen	berlatar	belakang	dosen	1
berlatar_belakang_energi	berlatar	belakang	energi	1
berlatar_belakang_gender	berlatar	belakang	gender	1
berlatar_belakang_hutan	berlatar	belakang	hutan	1
berlatar_belakang_hutang	berlatar	belakang	hutang	1
berlatar_belakang_ideologis	berlatar	belakang	ideologis	1
berlatar_belakang_itu	berlatar	belakang	itu	1
berlatar_belakang_karyawati	berlatar	belakang	karyawati	1
berlatar_belakang_ke-jahatan	berlatar	belakang	ke-jahatan	1
berlatar_belakang_klasik	berlatar	belakang	klasik	1
berlatar_belakang_komodo	berlatar	belakang	komodo	1
berlatar_belakang_kontraktor	berlatar	belakang	kontraktor	1
berlatar_belakang_multietnis	berlatar	belakang	multietnis	1
berlatar_belakang_novel	berlatar	belakang	novel	1
berlatar_belakang_ombak	berlatar	belakang	ombak	1
berlatar_belakang_pebisnis	berlatar	belakang	pebisnis	1
berlatar_belakang_pegawai	berlatar	belakang	pegawai	1
berlatar_belakang_pemerintahan	berlatar	belakang	pemerintahan	1
berlatar_belakang_pen-didikan	berlatar	belakang	pen-didikan	1
berlatar_belakang_pendeta	berlatar	belakang	pendeta	1
berlatar_belakang_pengurus	berlatar	belakang	pengurus	1
berlatar_belakang_persoalan	berlatar	belakang	persoalan	1
berlatar_belakang_pertanian	berlatar	belakang	pertanian	1
berlatar_belakang_planet	berlatar	belakang	planet	1
berlatar_belakang_profesi	berlatar	belakang	profesi	1
berlatar_belakang_profesional	berlatar	belakang	profesional	1
berlatar_belakang_salju	berlatar	belakang	salju	1
berlatar_belakang_sar-jana	berlatar	belakang	sar-jana	1
berlatar_belakang_sarjana	berlatar	belakang	sarjana	1
berlatar_belakang_seni	berlatar	belakang	seni	1
berlatar_belakang_seniman	berlatar	belakang	seniman	1
berlatar_belakang_tak	berlatar	belakang	tak	1
berlatar_belakang_teknologi	berlatar	belakang	teknologi	1
berlatar_belakang_tentara	berlatar	belakang	tentara	1
berlatar_belakang_wisudawan	berlatar	belakang	wisudawan	1
berlatar_belakang_zaman	berlatar	belakang	zaman	1
berlatar_belakangan_khusus	berlatar	belakangan	khusus	1
berlatar-belakang_profesi_di	berlatar-belakang	profesi	di	1
berlatarbelakang_budaya_adalah	berlatarbelakang	budaya	adalah	1
berlatarbelakang_dokter_namun	berlatarbelakang	dokter	namun	1
berlatarbelakang_jurnalistik_praktis	berlatarbelakang	jurnalistik	praktis	1
berlatarbelakang_militer_se-hingga	berlatarbelakang	militer	se-hingga	1
berlatarbelakang_pada_kenyataan	berlatarbelakang	pada	kenyataan	1
berlatarbelakang_pendidikan_guru	berlatarbelakang	pendidikan	guru	1
berlatarbelakang_pendidikan_ilmu	berlatarbelakang	pendidikan	ilmu	1
berlatarbelakang_pro-fesi_sebagai	berlatarbelakang	pro-fesi	sebagai	1
bermain_dibelakang_layar	bermain	dibelakang	layar	1
beroperasi_bulan_belakangan	beroperasi	bulan	belakangan	1
beroperasi_di_belakang	beroperasi	di	belakang	1
berpatroli_di_belakang	berpatroli	di	belakang	1
berpendapat_yang_dilatarbelakangi	berpendapat	yang	dilatarbelakangi	1
berpenggerak_roda_belakang	berpenggerak	roda	belakang	1
berperan_di_belakang	berperan	di	belakang	1
berpetualang_tahun_belakangan	berpetualang	tahun	belakangan	1
berpindah_ke_belakang	berpindah	ke	belakang	1
berpose_sambil_membelakangi	berpose	sambil	membelakangi	1
berposisi_pemain_belakang	berposisi	pemain	belakang	1
berputar_ke_belakang	berputar	ke	belakang	1
bersabar_karena_belakangan	bersabar	karena	belakangan	1
berseragam_di_belakangnya	berseragam	di	belakangnya	1
bersikap_kritis_belakangan	bersikap	kritis	belakangan	1
bersikeras_belakangan_sikap	bersikeras	belakangan	sikap	1
bertebaran_belakangan_ini	bertebaran	belakangan	ini	1
bertemu_di_belakang	bertemu	di	belakang	1
berteriak_dari_belakang	berteriak	dari	belakang	1
berto-lak_belakang_dengan	berto-lak	belakang	dengan	1
bertolak_belakang_dalam	bertolak	belakang	dalam	1
bertolak_belakang_dangan	bertolak	belakang	dangan	1
bertolak_belakang_dia	bertolak	belakang	dia	1
bertolak_belakang_ini	bertolak	belakang	ini	1
bertolak_belakang_justru	bertolak	belakang	justru	1
bertolak_belakang_maka	bertolak	belakang	maka	1
bertolak_belakang_melihat	bertolak	belakang	melihat	1
bertolak_belakang_menjadi	bertolak	belakang	menjadi	1
bertolak_belakang_tapi	bertolak	belakang	tapi	1
bertolak_belakang_tetapi	bertolak	belakang	tetapi	1
bertolak_belakangan_dengan	bertolak	belakangan	dengan	1
bertolak-belakang_dengan_fakta	bertolak-belakang	dengan	fakta	1
bertolak-belakang_dengan_status	bertolak-belakang	dengan	status	1
bertulang_belakang_yang	bertulang	belakang	yang	1
bertumpuknya_pemain_belakang	bertumpuknya	pemain	belakang	1
berwirausaha_dilatarbelakangi_dari	berwirausaha	dilatarbelakangi	dari	1
besar_berlatar-belakang_profesi	besar	berlatar-belakang	profesi	1
besar_berlatarbelakang_militer	besar	berlatarbelakang	militer	1
besarnya_belakangan_diketahui	besarnya	belakangan	diketahui	1
betis_belakangnya_patah	betis	belakangnya	patah	1
betul_latar_belakang	betul	latar	belakang	1
bhwa_di_belakang	bhwa	di	belakang	1
biasa_belakangan_ini	biasa	belakangan	ini	1
biasa_melatarbelakangi_seorang	biasa	melatarbelakangi	seorang	1
biasanya_cuek_belakangan	biasanya	cuek	belakangan	1
bibir_masyarakat_belakangan	bibir	masyarakat	belakangan	1
bicara_dibelakang_semua	bicara	dibelakang	semua	1
bila_belakangan_ini	bila	belakangan	ini	1
bila_belakangan_mengacu	bila	belakangan	mengacu	1
bila_belakangan_ribut	bila	belakangan	ribut	1
bila_kemudian_belakangan	bila	kemudian	belakangan	1
bingkai_latar_belakang	bingkai	latar	belakang	1
bisa_lapangan_belakang	bisa	lapangan	belakang	1
bisa_melatarbelakangi_kongkritnya	bisa	melatarbelakangi	kongkritnya	1
bisa_ter-lihat_belakangan	bisa	ter-lihat	belakangan	1
bisnis_dan_belakangan	bisnis	dan	belakangan	1
bisnis_di_belakangnya	bisnis	di	belakangnya	1
bisnis_tersebut_belakangan	bisnis	tersebut	belakangan	1
blur_di_belakang	blur	di	belakang	1
bodi_belakang_penyok	bodi	belakang	penyok	1
bodi_belakangnya_sebagai	bodi	belakangnya	sebagai	1
bodoh_dan_terkebelakang	bodoh	dan	terkebelakang	1
bodong_belakangan_ini	bodong	belakangan	ini	1
boks_di_belakang	boks	di	belakang	1
bola_belakang_dari	bola	belakang	dari	1
bola_dari_belakang	bola	dari	belakang	1
bola_di_belakang	bola	di	belakang	1
bola-bola_belakang_yang	bola-bola	belakang	yang	1
bossy_di_belakang	bossy	di	belakang	1
brtolak_belakang_dengan	brtolak	belakang	dengan	1
buat_lini_belakang	buat	lini	belakang	1
budak_rendah_terkebelakang	budak	rendah	terkebelakang	1
bukan_atlet_belakangan	bukan	atlet	belakangan	1
bukan_di_belakang	bukan	di	belakang	1
bukan_dilatarbelakangi_faktor	bukan	dilatarbelakangi	faktor	1
bukan_karena_dilatarbelakangi	bukan	karena	dilatarbelakangi	1
buku_kain_belakangan	buku	kain	belakangan	1
bulan_belakang_jelas	bulan	belakang	jelas	1
bulan_belakangan_bernama	bulan	belakangan	bernama	1
bulan_belakangan_dalam	bulan	belakangan	dalam	1
bulan_belakangan_dengan	bulan	belakangan	dengan	1
bulan_belakangan_dia	bulan	belakangan	dia	1
bulan_belakangan_logam	bulan	belakangan	logam	1
bulan_belakangan_mengakibatkan	bulan	belakangan	mengakibatkan	1
bulan_belakangan_raksasa	bulan	belakangan	raksasa	1
bulan_belakangan_saat	bulan	belakangan	saat	1
bulan_kebelakang_memang	bulan	kebelakang	memang	1
bumper_depan_belakang	bumper	depan	belakang	1
buruh_belakangan_ini	buruh	belakangan	ini	1
buruk_belakangan_dituding	buruk	belakangan	dituding	1
bus_di_belakangnya	bus	di	belakangnya	1
bus_paling_belakang	bus	paling	belakang	1
cacat_dan_keterbelakangan	cacat	dan	keterbelakangan	1
campuran_dilatarbelakangi_keleluasaan	campuran	dilatarbelakangi	keleluasaan	1
casing_penutup_belakang	casing	penutup	belakang	1
celana_belakang_yang	celana	belakang	yang	1
cepat_tahun_belakangan	cepat	tahun	belakangan	1
cerita_di_belakangnya	cerita	di	belakangnya	1
ceritakan_latar_belakang	ceritakan	latar	belakang	1
cerminan_latar_belakang	cerminan	latar	belakang	1
cover_belakang_buku	cover	belakang	buku	1
cover_belakang_kaca	cover	belakang	kaca	1
cuaca_buruk_belakangan	cuaca	buruk	belakangan	1
cuaca_ekstrem_belakangan	cuaca	ekstrem	belakangan	1
cuaca_yang_belakangan	cuaca	yang	belakangan	1
cuek_belakangan_jadi	cuek	belakangan	jadi	1
cukup_menanjak_belakangan	cukup	menanjak	belakangan	1
cukup_signifikan_belakangan	cukup	signifikan	belakangan	1
cuma_di_belakang	cuma	di	belakang	1
curiga_belakangan_ini	curiga	belakangan	ini	1
da-tang_belakangan_dan	da-tang	belakangan	dan	1
daerah_belakangan_marak	daerah	belakangan	marak	1
daerah_belakangnya_hinterland	daerah	belakangnya	hinterland	1
daerah_dari_keterbelakangan	daerah	dari	keterbelakangan	1
daerah_ter-kebelakang_dari	daerah	ter-kebelakang	dari	1
daerah_terbelakang_diperkirakan	daerah	terbelakang	diperkirakan	1
daerah_terbelakang_yang	daerah	terbelakang	yang	1
daerah_terluar_terbelakang	daerah	terluar	terbelakang	1
daerah_tersebut_belakangan	daerah	tersebut	belakangan	1
daerah_tulang_belakang	daerah	tulang	belakang	1
daging_belakangan_ini	daging	belakangan	ini	1
dalam_bagian_belakang	dalam	bagian	belakang	1
dalam_barisan_belakang	dalam	barisan	belakang	1
dalam_hari_belakangan	dalam	hari	belakangan	1
dalam_hari-hari_belakangan	dalam	hari-hari	belakangan	1
dalam_keliling_belakangan	dalam	keliling	belakangan	1
dalam_kondisi_keterbelakangan	dalam	kondisi	keterbelakangan	1
dalam_minggu_belakangan	dalam	minggu	belakangan	1
dalam_waktu_belakangan	dalam	waktu	belakangan	1
dalang_di_belakang	dalang	di	belakang	1
dalangnya_di_belakang-nya	dalangnya	di	belakang-nya	1
dan_bagian_belakangnya	dan	bagian	belakangnya	1
dan_ban_belakang	dan	ban	belakang	1
dan_barisan_belakang	dan	barisan	belakang	1
dan_belakang_23MP	dan	belakang	23MP	1
dan_belakang_5MP	dan	belakang	5MP	1
dan_belakang_bahkan	dan	belakang	bahkan	1
dan_belakang_ban	dan	belakang	ban	1
dan_belakang_ber	dan	belakang	ber	1
dan_belakang_bermain	dan	belakang	bermain	1
dan_belakang_berwarna	dan	belakang	berwarna	1
dan_belakang_bisa	dan	belakang	bisa	1
dan_belakang_body	dan	belakang	body	1
dan_belakang_bus	dan	belakang	bus	1
dan_belakang_dibekali	dan	belakang	dibekali	1
dan_belakang_gawang	dan	belakang	gawang	1
dan_belakang_inci	dan	belakang	inci	1
dan_belakang_iPhone	dan	belakang	iPhone	1
dan_belakang_istana	dan	belakang	istana	1
dan_belakang_jelas	dan	belakang	jelas	1
dan_belakang_juru	dan	belakang	juru	1
dan_belakang_kata	dan	belakang	kata	1
dan_belakang_keraton	dan	belakang	keraton	1
dan_belakang_kursi	dan	belakang	kursi	1
dan_belakang_maupun	dan	belakang	maupun	1
dan_belakang_membentuk	dan	belakang	membentuk	1
dan_belakang_milik	dan	belakang	milik	1
dan_belakang_motornya	dan	belakang	motornya	1
dan_belakang_putarannya	dan	belakang	putarannya	1
dan_belakang_rombongan	dan	belakang	rombongan	1
dan_belakang_rumah	dan	belakang	rumah	1
dan_belakang_saja	dan	belakang	saja	1
dan_belakang_satu	dan	belakang	satu	1
dan_belakang_sebagai	dan	belakang	sebagai	1
dan_belakang_secara	dan	belakang	secara	1
dan_belakang_sejauh	dan	belakang	sejauh	1
dan_belakang_sirih	dan	belakang	sirih	1
dan_belakang_soalnya	dan	belakang	soalnya	1
dan_belakang_sudah	dan	belakang	sudah	1
dan_belakang_tapi	dan	belakang	tapi	1
dan_belakang_tempat	dan	belakang	tempat	1
dan_belakang_tersangka	dan	belakang	tersangka	1
dan_belakang_tertutup	dan	belakang	tertutup	1
dan_belakang_tidak	dan	belakang	tidak	1
dan_belakang_uang	dan	belakang	uang	1
dan_belakang_vila	dan	belakang	vila	1
dan_belakang_waruga	dan	belakang	waruga	1
dan_belakangan_berjuang	dan	belakangan	berjuang	1
dan_belakangan_berubah	dan	belakangan	berubah	1
dan_belakangan_diketahui	dan	belakangan	diketahui	1
dan_belakangan_hanyalah	dan	belakangan	hanyalah	1
dan_belakangan_ini	dan	belakangan	ini	1
dan_belakangan_karena	dan	belakangan	karena	1
dan_belakangan_mempercepat	dan	belakangan	mempercepat	1
dan_belakangan_memulai	dan	belakangan	memulai	1
dan_belakangan_menambah	dan	belakangan	menambah	1
dan_belakangan_mencaploknya	dan	belakangan	mencaploknya	1
dan_belakangan_mobil	dan	belakangan	mobil	1
dan_belakangan_orang	dan	belakangan	orang	1
dan_belakangan_telah	dan	belakangan	telah	1
dan_belakangan_terkait	dan	belakangan	terkait	1
dan_belakangan_terlibat	dan	belakangan	terlibat	1
dan_belakangan_turut	dan	belakangan	turut	1
dan_belakangnya_ada	dan	belakangnya	ada	1
dan_belakangnya_didisain	dan	belakangnya	didisain	1
dan_berbahaya_melatarbelakangi	dan	berbahaya	melatarbelakangi	1
dan_berlatar_belakang	dan	berlatar	belakang	1
dan_berlatarbelakang_masyarakat	dan	berlatarbelakang	masyarakat	1
dan_di_belakangnya	dan	di	belakangnya	1
dan_dilatarbelakangi_penonton	dan	dilatarbelakangi	penonton	1
dan_eksternal_melatarbelakangi	dan	eksternal	melatarbelakangi	1
dan_gas_belakangan	dan	gas	belakangan	1
dan_juga_belakang	dan	juga	belakang	1
dan_kepala_belakang	dan	kepala	belakang	1
dan_kerja_belakangan	dan	kerja	belakangan	1
dan_keterbelakangan_daerah	dan	keterbelakangan	daerah	1
dan_keterbelakangan_intelektual	dan	keterbelakangan	intelektual	1
dan_keterbelakangan_mental	dan	keterbelakangan	mental	1
dan_keterbelakangan_tetapi	dan	keterbelakangan	tetapi	1
dan_kiri_belakang	dan	kiri	belakang	1
dan_konflik_dilatarbelakangi	dan	konflik	dilatarbelakangi	1
dan_kritik_belakangan	dan	kritik	belakangan	1
dan_latarbelakang_ujarnya	dan	latarbelakang	ujarnya	1
dan_latarbelakang_yang	dan	latarbelakang	yang	1
dan_leher_belakangnya	dan	leher	belakangnya	1
dan_marak_belakangan	dan	marak	belakangan	1
dan_melatarbelakangi_berdirinya	dan	melatarbelakangi	berdirinya	1
dan_mene-puk_belakangnya	dan	mene-puk	belakangnya	1
dan_minggu_belakangan	dan	minggu	belakangan	1
dan_paling_belakangan	dan	paling	belakangan	1
dan_parkir_belakang	dan	parkir	belakang	1
dan_persoalan_dibelakang	dan	persoalan	dibelakang	1
dan_punggung_belakang	dan	punggung	belakang	1
dan_saling_belakang-membelakangi	dan	saling	belakang-membelakangi	1
dan_sebab_keterbelakangan	dan	sebab	keterbelakangan	1
dan_selatan_dibelakang	dan	selatan	dibelakang	1
dan_siapa-siapa_dibelakang	dan	siapa-siapa	dibelakang	1
dan_sirip_belakang	dan	sirip	belakang	1
dan_spatbor_belakang	dan	spatbor	belakang	1
dan_ter-belakang_serta	dan	ter-belakang	serta	1
dan_terkebelakang_adalah	dan	terkebelakang	adalah	1
dan_thayib_belakangan	dan	thayib	belakangan	1
dangkal_belakangan_dia	dangkal	belakangan	dia	1
dapat_menghindari_keterbelakangan	dapat	menghindari	keterbelakangan	1
dapur_di_belakang	dapur	di	belakang	1
darahnya_belakangan_yang	darahnya	belakangan	yang	1
darat_belakangan_tidak	darat	belakangan	tidak	1
dari_belakang_akibat	dari	belakang	akibat	1
dari_belakang_atau	dari	belakang	atau	1
dari_belakang_de-ngan	dari	belakang	de-ngan	1
dari_belakang_demikian	dari	belakang	demikian	1
dari_belakang_di	dari	belakang	di	1
dari_belakang_dia	dari	belakang	dia	1
dari_belakang_dicegah	dari	belakang	dicegah	1
dari_belakang_imbuhnya	dari	belakang	imbuhnya	1
dari_belakang_kaget	dari	belakang	kaget	1
dari_belakang_kami	dari	belakang	kami	1
dari_belakang_kebun	dari	belakang	kebun	1
dari_belakang_ketika	dari	belakang	ketika	1
dari_belakang_layar	dari	belakang	layar	1
dari_belakang_meja	dari	belakang	meja	1
dari_belakang_mendadak	dari	belakang	mendadak	1
dari_belakang_menggunakan	dari	belakang	menggunakan	1
dari_belakang_namun	dari	belakang	namun	1
dari_belakang_sampai	dari	belakang	sampai	1
dari_belakang_saya	dari	belakang	saya	1
dari_belakang_sementara	dari	belakang	sementara	1
dari_belakang_siswa	dari	belakang	siswa	1
dari_belakang_telinga	dari	belakang	telinga	1
dari_belakang_tengah	dari	belakang	tengah	1
dari_belakang_tepat	dari	belakang	tepat	1
dari_belakang_tersangka	dari	belakang	tersangka	1
dari_belakang_tersebut	dari	belakang	tersebut	1
dari_belakang_tidak	dari	belakang	tidak	1
dari_belakang_yang	dari	belakang	yang	1
dari_berbagai_latarbelakang	dari	berbagai	latarbelakang	1
dari_depan_belakang	dari	depan	belakang	1
dari_garis_belakang	dari	garis	belakang	1
dari_kabin_belakang	dari	kabin	belakang	1
dari_kaki_belakang	dari	kaki	belakang	1
dari_ke-terbelakangan_pungkasnya	dari	ke-terbelakangan	pungkasnya	1
dari_kebun_belakang	dari	kebun	belakang	1
dari_keterbelakangan_atau	dari	keterbelakangan	atau	1
dari_keterbelakangan_dan	dari	keterbelakangan	dan	1
dari_masyarakat_belakangan	dari	masyarakat	belakangan	1
dari_nama_belakang	dari	nama	belakang	1
dari_ruang_belakang	dari	ruang	belakang	1
dari_tulang_belakang	dari	tulang	belakang	1
daripada_latar_belakang	daripada	latar	belakang	1
dasar-dasar_pembuktian_belakangan	dasar-dasar	pembuktian	belakangan	1
dasawarsa_belakangan_juga	dasawarsa	belakangan	juga	1
data_di_belakang	data	di	belakang	1
data_digital_belakangan	data	digital	belakangan	1
data_kami_belakangan	data	kami	belakangan	1
datang_belakangan_dan	datang	belakangan	dan	1
datang_belakangan_dibanding	datang	belakangan	dibanding	1
datang_belakangan_justru	datang	belakangan	justru	1
datang_belakangan_menyusul	datang	belakangan	menyusul	1
datang_belakangan_tidak	datang	belakangan	tidak	1
datang_paling_belakangan	datang	paling	belakangan	1
daun_belakangan_kendati	daun	belakangan	kendati	1
daun_pintu_belakang	daun	pintu	belakang	1
de-pan_dan_belakang	de-pan	dan	belakang	1
de-pan-belakang_sesuai_keinginan	de-pan-belakang	sesuai	keinginan	1
decain_cover_belakang	decain	cover	belakang	1
dekade_ke_belakang	dekade	ke	belakang	1
dekat_bagian_belakang	dekat	bagian	belakang	1
demikian_latar_belakang	demikian	latar	belakang	1
demokrasi_yang_belakangan	demokrasi	yang	belakangan	1
demonstrasi_buruh_belakangan	demonstrasi	buruh	belakangan	1
dengan_belakang_sasana	dengan	belakang	sasana	1
dengan_bermodalkan_latarbelakang	dengan	bermodalkan	latarbelakang	1
dengan_dilatarbelakangi_letak	dengan	dilatarbelakangi	letak	1
dengan_ke-miskinan_keterbelakangan	dengan	ke-miskinan	keterbelakangan	1
dengan_kepala_belakang	dengan	kepala	belakang	1
dengan_latar-belakang_yang	dengan	latar-belakang	yang	1
dengan_latarbelakang_ekonomi	dengan	latarbelakang	ekonomi	1
dengan_lini_belakang	dengan	lini	belakang	1
dengan_pemain_belakang	dengan	pemain	belakang	1
dengan_penumpang_belakang	dengan	penumpang	belakang	1
dengan_posisi_membelakangi	dengan	posisi	membelakangi	1
dengan_roda_belakang	dengan	roda	belakang	1
dengan_tren_belakangan	dengan	tren	belakangan	1
depan_belakang_atau	depan	belakang	atau	1
depan_belakang_diwide	depan	belakang	diwide	1
depan_belakang_hingga	depan	belakang	hingga	1
depan_belakang_kiri	depan	belakang	kiri	1
depan_belakang_megapiksel	depan	belakang	megapiksel	1
depan_belakang_samping	depan	belakang	samping	1
depan_belakang_sebesar	depan	belakang	sebesar	1
depan_belakang_tapi	depan	belakang	tapi	1
depan_kecamatan_belakang	depan	kecamatan	belakang	1
depan_maupun_belakang	depan	maupun	belakang	1
depan_pemain_belakang	depan	pemain	belakang	1
depan_pintu_belakang	depan	pintu	belakang	1
depan_serta_belakang	depan	serta	belakang	1
depan-belakang_dan_pada	depan-belakang	dan	pada	1
deretan_paling_belakang	deretan	paling	belakang	1
detik_di_belakangnya	detik	di	belakangnya	1
di_bagian-bagian_belakang	di	bagian-bagian	belakang	1
di_bak_belakang	di	bak	belakang	1
di_bangku_belakang	di	bangku	belakang	1
di_baris_belakang	di	baris	belakang	1
di_beba-tuan_belakang	di	beba-tuan	belakang	1
di_belakang_agar	di	belakang	agar	1
di_belakang_aja	di	belakang	aja	1
di_belakang_anak	di	belakang	anak	1
di_belakang_anda	di	belakang	anda	1
di_belakang_apa	di	belakang	apa	1
di_belakang_aspirasi	di	belakang	aspirasi	1
