ngram	w1	w2	w3	w4	n
karena_persoalan_belakangan_ini	karena	persoalan	belakangan	ini	1
karena_punya_latar_belakang	karena	punya	latar	belakang	1
karena_sakit_saraf_belakang	karena	sakit	saraf	belakang	1
karena_sangat_bertolak_belakang	karena	sangat	bertolak	belakang	1
karena_seluruh_wilayah_membelakangi	karena	seluruh	wilayah	membelakangi	1
karena_sudah_bertolak_belakang	karena	sudah	bertolak	belakang	1
karena_tanah_di_belakang	karena	tanah	di	belakang	1
karna_di_belakang_banyak	karna	di	belakang	banyak	1
kase_doi_di_belakang	kase	doi	di	belakang	1
kasihan_yang_di_belakang	kasihan	yang	di	belakang	1
kasus_belakangan_itu_ialah	kasus	belakangan	itu	ialah	1
kasus_itu_dan_belakangan	kasus	itu	dan	belakangan	1
kasus_pencurian_terjadi_belakangan	kasus	pencurian	terjadi	belakangan	1
kasus_yang_belakangan_ini	kasus	yang	belakangan	ini	1
kasus_yang_terjadi_belakangan	kasus	yang	terjadi	belakangan	1
kasus-kasus_korupsi_belakangan_ini	kasus-kasus	korupsi	belakangan	ini	1
kasus-kasus_yang_terjadi_belakang	kasus-kasus	yang	terjadi	belakang	1
katanya_dilatarbelakangi_karena_kasus	katanya	dilatarbelakangi	karena	kasus	1
kaum_kolonial_yang_dilatarbelakangi	kaum	kolonial	yang	dilatarbelakangi	1
kaum_perempuan_belakangan_ini	kaum	perempuan	belakangan	ini	1
kaum_terbelakang_dan_tidak	kaum	terbelakang	dan	tidak	1
kawanua_yang_belakangan_ini	kawanua	yang	belakangan	ini	1
ke_arah_bagian_belakang	ke	arah	bagian	belakang	1
ke_arah_belakang_kemudian	ke	arah	belakang	kemudian	1
ke_arah_belakang_pelaku	ke	arah	belakang	pelaku	1
ke_bagian_belakang_gedung	ke	bagian	belakang	gedung	1
ke_bagian_belakang_karena	ke	bagian	belakang	karena	1
ke_bagian_belakang_pasar	ke	bagian	belakang	pasar	1
ke_bagian_belakang_pesawat	ke	bagian	belakang	pesawat	1
ke_bagian_belakang_rumah	ke	bagian	belakang	rumah	1
ke_bagian_belakang_rumahnya	ke	bagian	belakang	rumahnya	1
ke_bagian_leher_belakang	ke	bagian	leher	belakang	1
ke_bahasa_daerah_belakangan	ke	bahasa	daerah	belakangan	1
ke_belakang_agama_sebenarnya	ke	belakang	agama	sebenarnya	1
ke_belakang_agen_turut	ke	belakang	agen	turut	1
ke_belakang_akan_kita	ke	belakang	akan	kita	1
ke_belakang_aku_berterima	ke	belakang	aku	berterima	1
ke_belakang_angka_kejadian	ke	belakang	angka	kejadian	1
ke_belakang_bagaimana_besar	ke	belakang	bagaimana	besar	1
ke_belakang_bahwa_lahirnya	ke	belakang	bahwa	lahirnya	1
ke_belakang_banyak_pihak	ke	belakang	banyak	pihak	1
ke_belakang_berlangsung_sangat	ke	belakang	berlangsung	sangat	1
ke_belakang_bertumpuk_file-file	ke	belakang	bertumpuk	file-file	1
ke_belakang_buang_badan	ke	belakang	buang	badan	1
ke_belakang_dan_hanya	ke	belakang	dan	hanya	1
ke_belakang_dan_langsung	ke	belakang	dan	langsung	1
ke_belakang_dan_mengintrospeksi	ke	belakang	dan	mengintrospeksi	1
ke_belakang_dan_menyaksikan	ke	belakang	dan	menyaksikan	1
ke_belakang_dan_menyesal	ke	belakang	dan	menyesal	1
ke_belakang_dan_menyilaukan	ke	belakang	dan	menyilaukan	1
ke_belakang_dan_sisinya	ke	belakang	dan	sisinya	1
ke_belakang_dari_dokter	ke	belakang	dari	dokter	1
ke_belakang_dibanding_daerah	ke	belakang	dibanding	daerah	1
ke_belakang_dikenakan_tambahan	ke	belakang	dikenakan	tambahan	1
ke_belakang_dilernya_akan	ke	belakang	dilernya	akan	1
ke_belakang_dong_protes	ke	belakang	dong	protes	1
ke_belakang_gawang_untuk	ke	belakang	gawang	untuk	1
ke_belakang_gorden_berenda	ke	belakang	gorden	berenda	1
ke_belakang_ihwal_sejarah	ke	belakang	ihwal	sejarah	1
ke_belakang_ini_tentu	ke	belakang	ini	tentu	1
ke_belakang_itu_bisa	ke	belakang	itu	bisa	1
ke_belakang_itu_kan	ke	belakang	itu	kan	1
ke_belakang_karena_akan	ke	belakang	karena	akan	1
ke_belakang_ke_arah	ke	belakang	ke	arah	1
ke_belakang_kedua_negara	ke	belakang	kedua	negara	1
ke_belakang_kemudian_mengejar	ke	belakang	kemudian	mengejar	1
ke_belakang_ketika_negeri	ke	belakang	ketika	negeri	1
ke_belakang_kita_secara	ke	belakang	kita	secara	1
ke_belakang_korban_melihat	ke	belakang	korban	melihat	1
ke_belakang_lapangan_lawan	ke	belakang	lapangan	lawan	1
ke_belakang_laptop_bukan	ke	belakang	laptop	bukan	1
ke_belakang_melihat_akar	ke	belakang	melihat	akar	1
ke_belakang_melihat_masa	ke	belakang	melihat	masa	1
ke_belakang_membantu_pertahanan	ke	belakang	membantu	pertahanan	1
ke_belakang_memeriksa_kerja	ke	belakang	memeriksa	kerja	1
ke_belakang_mencari_tempat	ke	belakang	mencari	tempat	1
ke_belakang_mungkin_tak	ke	belakang	mungkin	tak	1
ke_belakang_ngasih_tahu	ke	belakang	ngasih	tahu	1
ke_belakang_pemesan_ojek	ke	belakang	pemesan	ojek	1
ke_belakang_rajut_sempat	ke	belakang	rajut	sempat	1
ke_belakang_rumah_ia	ke	belakang	rumah	ia	1
ke_belakang_rumah_warga	ke	belakang	rumah	warga	1
ke_belakang_saat_si	ke	belakang	saat	si	1
ke_belakang_salon_dan	ke	belakang	salon	dan	1
ke_belakang_sambut_kedatangan	ke	belakang	sambut	kedatangan	1
ke_belakang_saya_harus	ke	belakang	saya	harus	1
ke_belakang_saya_sudah	ke	belakang	saya	sudah	1
ke_belakang_seakan-akan_ia	ke	belakang	seakan-akan	ia	1
ke_belakang_sebagai_bek	ke	belakang	sebagai	bek	1
ke_belakang_sebanyak_kali	ke	belakang	sebanyak	kali	1
ke_belakang_sebenarnya_upaya	ke	belakang	sebenarnya	upaya	1
ke_belakang_sedang_dikawal	ke	belakang	sedang	dikawal	1
ke_belakang_sehingga_membuat	ke	belakang	sehingga	membuat	1
ke_belakang_sehingga_terlihat	ke	belakang	sehingga	terlihat	1
ke_belakang_sekarang_sudah	ke	belakang	sekarang	sudah	1
ke_belakang_sinergi_yang	ke	belakang	sinergi	yang	1
ke_belakang_soal_per-bedaan	ke	belakang	soal	per-bedaan	1
ke_belakang_tempat_pencucian	ke	belakang	tempat	pencucian	1
ke_belakang_tentang_perjalanan	ke	belakang	tentang	perjalanan	1
ke_belakang_tepat_ke	ke	belakang	tepat	ke	1
ke_belakang_terdengar_suara	ke	belakang	terdengar	suara	1
ke_belakang_terhadap_beberapa	ke	belakang	terhadap	beberapa	1
ke_belakang_terkadang_bisa	ke	belakang	terkadang	bisa	1
ke_belakang_ternyata_gerobak	ke	belakang	ternyata	gerobak	1
ke_belakang_tetapi_dari	ke	belakang	tetapi	dari	1
ke_belakang_tetapi_dengan	ke	belakang	tetapi	dengan	1
ke_belakang_tiba-tiba_saja	ke	belakang	tiba-tiba	saja	1
ke_belakang_tidak_boleh	ke	belakang	tidak	boleh	1
ke_belakang_ulama_internasional	ke	belakang	ulama	internasional	1
ke_belakang_untuk_bertandem	ke	belakang	untuk	bertandem	1
ke_belakang_untuk_buang	ke	belakang	untuk	buang	1
ke_belakang_untuk_memastikan	ke	belakang	untuk	memastikan	1
ke_belakang_untuk_memudahkan	ke	belakang	untuk	memudahkan	1
ke_belakang_untuk_mencuci	ke	belakang	untuk	mencuci	1
ke_belakang_yang_buruk	ke	belakang	yang	buruk	1
ke_berbagai_negara_belakangan	ke	berbagai	negara	belakangan	1
ke_dalam_bagian_belakang	ke	dalam	bagian	belakang	1
ke_dalam_barisan_belakang	ke	dalam	barisan	belakang	1
ke_depan_belakang_samping	ke	depan	belakang	samping	1
ke_depan_dan_belakang	ke	depan	dan	belakang	1
ke_depan_ke_belakang	ke	depan	ke	belakang	1
ke_dirinya_dan_dilatarbelakangi	ke	dirinya	dan	dilatarbelakangi	1
ke_gajah-gajah_di_belakangnya	ke	gajah-gajah	di	belakangnya	1
ke_gu-nung_di_belakang	ke	gu-nung	di	belakang	1
ke_halaman_belakang_rumah	ke	halaman	belakang	rumah	1
ke_ins-tansi_tersebut_belakangan	ke	ins-tansi	tersebut	belakangan	1
ke_kamar_belakang_dan	ke	kamar	belakang	dan	1
ke_kanan-kiri_de-pan-belakang_sesuai	ke	kanan-kiri	de-pan-belakang	sesuai	1
ke_kepala_bagian_belakang	ke	kepala	bagian	belakang	1
ke_kotak_bagian_belakang	ke	kotak	bagian	belakang	1
ke_puskesmas_kami_belakangan	ke	puskesmas	kami	belakangan	1
ke_rawa_di_belakang	ke	rawa	di	belakang	1
ke_roda_belakang_via	ke	roda	belakang	via	1
ke_ruangan_belakang_di	ke	ruangan	belakang	di	1
ke_ruangan_belakang_menjadi	ke	ruangan	belakang	menjadi	1
ke_rumahnya_duduk_dibelakang	ke	rumahnya	duduk	dibelakang	1
ke_tanah_air_belakangan	ke	tanah	air	belakangan	1
ke_tulang_di_belakang	ke	tulang	di	belakang	1
ke-miskinan_dikarenakan_kebo-dohan_keterbelakangan	ke-miskinan	dikarenakan	kebo-dohan	keterbelakangan	1
ke-miskinan_keterbelakangan_dan_kebodohan	ke-miskinan	keterbelakangan	dan	kebodohan	1
ke-mudian_menceritakan_latar_belakang	ke-mudian	menceritakan	latar	belakang	1
ke-pada_timsel_namun_belakangan	ke-pada	timsel	namun	belakangan	1
ke-pala_belakang_dan_meninggal	ke-pala	belakang	dan	meninggal	1
ke-pala_belakang_korban_dari	ke-pala	belakang	korban	dari	1
ke-salahan_pemain_pemain_belakang	ke-salahan	pemain	pemain	belakang	1
keadaan_dan_sebab_keterbelakangan	keadaan	dan	sebab	keterbelakangan	1
keadaan_jalan_di_belakangnya	keadaan	jalan	di	belakangnya	1
keadaan_masyarakat_yang_terbelakang	keadaan	masyarakat	yang	terbelakang	1
keadilan_latar_belakang_medis	keadilan	latar	belakang	medis	1
kebakaran_dibuang_ke_belakang	kebakaran	dibuang	ke	belakang	1
kebang-kitan_partai-partai_berlatar_belakang	kebang-kitan	partai-partai	berlatar	belakang	1
kebanggaan_itu_belakangan_mulai	kebanggaan	itu	belakangan	mulai	1
kebebasan_berpendapat_yang_dilatarbelakangi	kebebasan	berpendapat	yang	dilatarbelakangi	1
kebelakang_dan_semua_sudah	kebelakang	dan	semua	sudah	1
kebelakang_dengan_adanya_pertentangan	kebelakang	dengan	adanya	pertentangan	1
kebelakang_memang_sering_dikaitkan	kebelakang	memang	sering	dikaitkan	1
kebelakang_membangun_tradisi_baru	kebelakang	membangun	tradisi	baru	1
keberadaan_sesuatu_di_belakang	keberadaan	sesuatu	di	belakang	1
keberagaman_yang_belakangan_terjadi	keberagaman	yang	belakangan	terjadi	1
kebersamaan_apapun_latarbelakang_kita	kebersamaan	apapun	latarbelakang	kita	1
kebo_dilatarbelakangi_upaya_menjaga	kebo	dilatarbelakangi	upaya	menjaga	1
kebo-dohan_keterbelakangan_tetap_tidak	kebo-dohan	keterbelakangan	tetap	tidak	1
kebun_belakang_rumah_orangtua	kebun	belakang	rumah	orangtua	1
kecamatan_belakang_kampus_sudah	kecamatan	belakang	kampus	sudah	1
kecepatan_sosok_di_belakang	kecepatan	sosok	di	belakang	1
kecepatan_tinggi_di_belakangnya	kecepatan	tinggi	di	belakangnya	1
kecil_di_belakang_rumah	kecil	di	belakang	rumah	1
kecil_dibagian_belakang_restoran	kecil	dibagian	belakang	restoran	1
kedua_atau_finis_dibelakang	kedua	atau	finis	dibelakang	1
kedua_dari_belakang_yang	kedua	dari	belakang	yang	1
kedua_di_belakang_kuda	kedua	di	belakang	kuda	1
kedua_di_belakang_mantan	kedua	di	belakang	mantan	1
kedua_di_belakang_rombongan	kedua	di	belakang	rombongan	1
kedua_dilatarbelakangi_perubahan_ritme	kedua	dilatarbelakangi	perubahan	ritme	1
keduanya_berada_jauh_dibelakang	keduanya	berada	jauh	dibelakang	1
keduanya_bertolak_belakang_dengan	keduanya	bertolak	belakang	dengan	1
keduanya_datang_paling_belakangan	keduanya	datang	paling	belakangan	1
keduanya_mempunyai_latar_belakang	keduanya	mempunyai	latar	belakang	1
keduanya_menjadi_latar_belakang	keduanya	menjadi	latar	belakang	1
kehadirannya_di_lini_belakang	kehadirannya	di	lini	belakang	1
kehalalan_belakangan_cukup_menggeliat	kehalalan	belakangan	cukup	menggeliat	1
kehidupan_dia_dibelakang_panggung	kehidupan	dia	dibelakang	panggung	1
kehijauan_dengan_latar_belakang	kehijauan	dengan	latar	belakang	1
kehilangan_data_digital_belakangan	kehilangan	data	digital	belakangan	1
keindahan_latar_belakang_waduk	keindahan	latar	belakang	waduk	1
kejadian_belakangan_ini_kami	kejadian	belakangan	ini	kami	1
kejadian_dan_belakangan_diketahui	kejadian	dan	belakangan	diketahui	1
kejadian_ebola_belakangan_ini	kejadian	ebola	belakangan	ini	1
kejadian_ekonomi_belakangan_ini	kejadian	ekonomi	belakangan	ini	1
kejadian_terorisme_belakangan_ini	kejadian	terorisme	belakangan	ini	1
kejahatan_di_jalanan_belakangan	kejahatan	di	jalanan	belakangan	1
kejuaraan_offroad_dilatarbelakangi_oleh	kejuaraan	offroad	dilatarbelakangi	oleh	1
kekakuan_tulang_belakang_dan	kekakuan	tulang	belakang	dan	1
kekerasan_te-rus_diungkap_belakangan	kekerasan	te-rus	diungkap	belakangan	1
kekerasan_yang_berlatarbelakang_budaya	kekerasan	yang	berlatarbelakang	budaya	1
kekerasan_yang_terjadi_belakangan	kekerasan	yang	terjadi	belakangan	1
kekuasaan_itu_bertolak_belakang	kekuasaan	itu	bertolak	belakang	1
kekuatan_di_lini_belakang	kekuatan	di	lini	belakang	1
kekuatan_modal_di_belakangnya	kekuatan	modal	di	belakangnya	1
kekurangan_pemain_belakang_setelah	kekurangan	pemain	belakang	setelah	1
kela-kuan_orang-orang_di_belakangnya	kela-kuan	orang-orang	di	belakangnya	1
kelainan_bentuk_tulang_belakang	kelainan	bentuk	tulang	belakang	1
kelainan_tulang_belakang_yang	kelainan	tulang	belakang	yang	1
kelapa_belakangan_ini_di	kelapa	belakangan	ini	di	1
kelemahan_di_lini_belakang	kelemahan	di	lini	belakang	1
kelemahan_lini_belakang_lawan	kelemahan	lini	belakang	lawan	1
kelemahan_pertahanan_pemain_belakang	kelemahan	pertahanan	pemain	belakang	1
kelenteng_di_belakang_gang	kelenteng	di	belakang	gang	1
kelereng_mengenai_bagian_belakang	kelereng	mengenai	bagian	belakang	1
kelihatan_beberapa_hari_belakangan	kelihatan	beberapa	hari	belakangan	1
keliling_belakangan_ini_melihat	keliling	belakangan	ini	melihat	1
keliru_di_kaca_belakang	keliru	di	kaca	belakang	1
kelola_di_belakang_masjid	kelola	di	belakang	masjid	1
kelompok_ini_belakangan_ternyata	kelompok	ini	belakangan	ternyata	1
kelompok-kelompok_teror_belakangan_terindikasi	kelompok-kelompok	teror	belakangan	terindikasi	1
kelonggaran_di_bagian_belakang	kelonggaran	di	bagian	belakang	1
keluar_dari_jendela_belakang	keluar	dari	jendela	belakang	1
keluar_dari_ke-terbelakangan_pungkasnya	keluar	dari	ke-terbelakangan	pungkasnya	1
keluar_dari_pintu_belakang	keluar	dari	pintu	belakang	1
keluar_di_bagian_belakangnya	keluar	di	bagian	belakangnya	1
keluar_lewat_belakang_dari	keluar	lewat	belakang	dari	1
keluar_lewat_belakang_kentut	keluar	lewat	belakang	kentut	1
keluar_lewat_jalan_belakang	keluar	lewat	jalan	belakang	1
keluar_melalui_pintu_belakang	keluar	melalui	pintu	belakang	1
keluar_melewati_pintu_belakang	keluar	melewati	pintu	belakang	1
keluarga_berlatar_belakang_cukup	keluarga	berlatar	belakang	cukup	1
keluarga_karena_latar_belakang	keluarga	karena	latar	belakang	1
kemajuan_pembangunan_belakangan_ini	kemajuan	pembangunan	belakangan	ini	1
kemalasan_dan_keterbelakangan_tetapi	kemalasan	dan	keterbelakangan	tetapi	1
kemampuan_berkomunikasi_latar_belakang	kemampuan	berkomunikasi	latar	belakang	1
kemampuan_operator_di_belakang	kemampuan	operator	di	belakang	1
kemanusiaan_menjadi_latar_belakang	kemanusiaan	menjadi	latar	belakang	1
kemarin_bertolak_belakang_dengan	kemarin	bertolak	belakang	dengan	1
kemarin_di_halaman_belakang	kemarin	di	halaman	belakang	1
kemarin_dilatarbelakangi_oleh_beberapa	kemarin	dilatarbelakangi	oleh	beberapa	1
kembali_ke_belakang_bahwa	kembali	ke	belakang	bahwa	1
kembali_ke_belakang_saya	kembali	ke	belakang	saya	1
kembali_melalui_gerbang_belakang	kembali	melalui	gerbang	belakang	1
kemenangan_kandang_belakangan_ini	kemenangan	kandang	belakangan	ini	1
kemenangannya_dilatarbelakangi_permainan_yang	kemenangannya	dilatarbelakangi	permainan	yang	1
kemiskin-an_keterbelakangan_ketidak-berdayaan_ketidakadilan	kemiskin-an	keterbelakangan	ketidak-berdayaan	ketidakadilan	1
kemiskinan_dan_keterbelakangan_intelektual	kemiskinan	dan	keterbelakangan	intelektual	1
kemudian_belakangan_diketahui_adanya	kemudian	belakangan	diketahui	adanya	1
kemudian_belakangan_mulai_ditemukan	kemudian	belakangan	mulai	ditemukan	1
kemudian_dianulir_namun_belakangan	kemudian	dianulir	namun	belakangan	1
kemudian_menabrak_dari_belakang	kemudian	menabrak	dari	belakang	1
kemudian_menceritakan_latar_belakang	kemudian	menceritakan	latar	belakang	1
kemudian_yang_di_belakang	kemudian	yang	di	belakang	1
kemunculan_aksi_ini_dilatarbelakangi	kemunculan	aksi	ini	dilatarbelakangi	1
kenaikan_harga_daging_belakangan	kenaikan	harga	daging	belakangan	1
kenakalan_remaja_belakangan_ini	kenakalan	remaja	belakangan	ini	1
kenapa_belakangan_ini_majelis	kenapa	belakangan	ini	majelis	1
kencang_dari_belakang_kaget	kencang	dari	belakang	kaget	1
kendaraan_di_belakang_motor	kendaraan	di	belakang	motor	1
kepada_pemain_belakang_tim	kepada	pemain	belakang	tim	1
kepada_pemberi_karena_belakangan	kepada	pemberi	karena	belakangan	1
kepada_pria_yang_belakangan	kepada	pria	yang	belakangan	1
kepada_warga_di_belakang	kepada	warga	di	belakang	1
kepala_bagian_belakang_bagian	kepala	bagian	belakang	bagian	1
kepala_bagian_belakang_kata	kepala	bagian	belakang	kata	1
kepala_bagian_belakang_ucap	kepala	bagian	belakang	ucap	1
kepala_belakang_terkena_benturan	kepala	belakang	terkena	benturan	1
kepala_belakang_tidak_apa-apa	kepala	belakang	tidak	apa-apa	1
kepala_belakangmu_berdarah_karena	kepala	belakangmu	berdarah	karena	1
kepala_di_bagian_belakang	kepala	di	bagian	belakang	1
kepala_yang_belakangan_diketahui	kepala	yang	belakangan	diketahui	1
kepemimpinan_dan_latar_belakang	kepemimpinan	dan	latar	belakang	1
kepen-tingan_yang_bertolak_belakang	kepen-tingan	yang	bertolak	belakang	1
kepentingan_apa_di_belakangnya	kepentingan	apa	di	belakangnya	1
kepentingan_bisnis_di_belakangnya	kepentingan	bisnis	di	belakangnya	1
kepentingan_yang_melatarbelakangi_kepentingan-nya	kepentingan	yang	melatarbelakangi	kepentingan-nya	1
kepentingan_yang_melatarbelakangi_sikapnya	kepentingan	yang	melatarbelakangi	sikapnya	1
kepercayaan_dan_latar_belakang	kepercayaan	dan	latar	belakang	1
kepo-nakan_latar_belakang_kerabat	kepo-nakan	latar	belakang	kerabat	1
kepopulerannya_melesat_belakangan_ini	kepopulerannya	melesat	belakangan	ini	1
keputusan_menggunakan_nama_belakang	keputusan	menggunakan	nama	belakang	1
kerah_bagian_belakang_ucapnya	kerah	bagian	belakang	ucapnya	1
kerajaan_di_belakangnya_syarat-syarat	kerajaan	di	belakangnya	syarat-syarat	1
kerap_terjadi_tahun-tahun_belakangan	kerap	terjadi	tahun-tahun	belakangan	1
keras_dari_belakang_rumah	keras	dari	belakang	rumah	1
keras_di_belakang_kepala	keras	di	belakang	kepala	1
keras_oleh_pemain_belakang	keras	oleh	pemain	belakang	1
keras_pada_bagian_belakang	keras	pada	bagian	belakang	1
keren_dari_kaki_belakang	keren	dari	kaki	belakang	1
kering_belakangan_ini_maka	kering	belakangan	ini	maka	1
kering_di_belakang_rumahnya	kering	di	belakang	rumahnya	1
kerja_belakangan_cenderung_mengabaikan	kerja	belakangan	cenderung	mengabaikan	1
kerja_di_belakang_layar	kerja	di	belakang	layar	1
kerja_sama_belakangan_ini	kerja	sama	belakangan	ini	1
kerja_sama_dilatarbelakangi_kesamaan	kerja	sama	dilatarbelakangi	kesamaan	1
kertas_lan-tas_belakangan_mahir	kertas	lan-tas	belakangan	mahir	1
kerugian_dan_persoalan_dibelakang	kerugian	dan	persoalan	dibelakang	1
kerusakan_di_bagian_belakang	kerusakan	di	bagian	belakang	1
kerusakan_pada_ban_belakang	kerusakan	pada	ban	belakang	1
kesalahan_antisipasi_pemain_belakang	kesalahan	antisipasi	pemain	belakang	1
kesalahan_di_lini_belakang	kesalahan	di	lini	belakang	1
kesalahan_lini_belakang_kami	kesalahan	lini	belakang	kami	1
kesalahan_pemain_belakang_lawan	kesalahan	pemain	belakang	lawan	1
kesalahan_pemain_belakang_membuat	kesalahan	pemain	belakang	membuat	1
kesamaan_baik_latar_belakang	kesamaan	baik	latar	belakang	1
keseimbangan_penggunaan_rem_belakang	keseimbangan	penggunaan	rem	belakang	1
kesempatan_kerja_sama_belakangan	kesempatan	kerja	sama	belakangan	1
kesenian_tradisional_berlatar_belakang	kesenian	tradisional	berlatar	belakang	1
kesenian_walaupun_latar_belakangnya	kesenian	walaupun	latar	belakangnya	1
kesulitan_menaklukkan_pemain-pemain_belakang	kesulitan	menaklukkan	pemain-pemain	belakang	1
ketat_beberapa_pemain_belakang	ketat	beberapa	pemain	belakang	1
ketat_di_lini_belakang	ketat	di	lini	belakang	1
ketelodoran_dari_pemain_belakang	ketelodoran	dari	pemain	belakang	1
ketenarannya_tahun_belakangan_selalu	ketenarannya	tahun	belakangan	selalu	1
keterangan_tak_berbelit-belit_belakangan	keterangan	tak	berbelit-belit	belakangan	1
keterbelakangan_atau_yang_terisolasi	keterbelakangan	atau	yang	terisolasi	1
keterbelakangan_daerah_diduga_bersumber	keterbelakangan	daerah	diduga	bersumber	1
keterbelakangan_dan_kebodohan_akibat	keterbelakangan	dan	kebodohan	akibat	1
keterbelakangan_intelektual_inilah_yang	keterbelakangan	intelektual	inilah	yang	1
keterbelakangan_kemiskinan_dan_kebodohan	keterbelakangan	kemiskinan	dan	kebodohan	1
keterbelakangan_ketidak-berdayaan_ketidakadilan_ke-rusakan	keterbelakangan	ketidak-berdayaan	ketidakadilan	ke-rusakan	1
keterbelakangan_masyarakat_serta_para	keterbelakangan	masyarakat	serta	para	1
keterbelakangan_mental_atau_intelektualitas	keterbelakangan	mental	atau	intelektualitas	1
keterbelakangan_mental_dan_suka	keterbelakangan	mental	dan	suka	1
keterbelakangan_mental_dan_tingkah	keterbelakangan	mental	dan	tingkah	1
keterbelakangan_mental_lainnya_sekarang	keterbelakangan	mental	lainnya	sekarang	1
keterbelakangan_mental_namun_tidak	keterbelakangan	mental	namun	tidak	1
keterbelakangan_mental_suka_merokok	keterbelakangan	mental	suka	merokok	1
keterbelakangan_tetap_tidak_memadai	keterbelakangan	tetap	tidak	memadai	1
keterbelakangan_tetapi_ju-ga_regulasi	keterbelakangan	tetapi	ju-ga	regulasi	1
keterbelakangan_yang_selalu_menjadi	keterbelakangan	yang	selalu	menjadi	1
ketidak_adilan_dan_keterbelakangan	ketidak	adilan	dan	keterbelakangan	1
ketiga_belakang_bisa_dilipat	ketiga	belakang	bisa	dilipat	1
ketiga_belakang_teraba_patah	ketiga	belakang	teraba	patah	1
ketiga_dari_latar_belakang	ketiga	dari	latar	belakang	1
ketiga_di_belakang_dua	ketiga	di	belakang	dua	1
ketiga_di_belakang_duo	ketiga	di	belakang	duo	1
ketiga_di_belakang_pembalap	ketiga	di	belakang	pembalap	1
ketiga_di_belakang_tim	ketiga	di	belakang	tim	1
ketiga_itu_sendiri_belakangan	ketiga	itu	sendiri	belakangan	1
ketiga_pemain_belakang_asal	ketiga	pemain	belakang	asal	1
ketiga_terjadi_belakangan_di	ketiga	terjadi	belakangan	di	1
ketika_istirahat_di_belakang	ketika	istirahat	di	belakang	1
ketika_melewati_kamar_belakang	ketika	melewati	kamar	belakang	1
ketika_melihat_kaca_belakang	ketika	melihat	kaca	belakang	1
ketika_menoleh_kebelakang_dan	ketika	menoleh	kebelakang	dan	1
ketika_pemain_belakang_tim	ketika	pemain	belakang	tim	1
ketika_ternyata_di_belakang	ketika	ternyata	di	belakang	1
ketimbang_dengan_latar_belakang	ketimbang	dengan	latar	belakang	1
ketinggalan_di_bagian_belakang	ketinggalan	di	bagian	belakang	1
ketua_komisi_belakangan_pernyataan	ketua	komisi	belakangan	pernyataan	1
ketutup_dalam_minggu_belakangan	ketutup	dalam	minggu	belakangan	1
keuntungan_diduga_melatarbelakanginya_mengingat	keuntungan	diduga	melatarbelakanginya	mengingat	1
khawatir_apalagi_sejak_belakangan	khawatir	apalagi	sejak	belakangan	1
khawatir_mengenai_latar_belakangnya	khawatir	mengenai	latar	belakangnya	1
khusus_di_kaca_belakang	khusus	di	kaca	belakang	1
khususnya_kopra_yang_belakangan	khususnya	kopra	yang	belakangan	1
khususnya_lini_belakang_alangkah	khususnya	lini	belakang	alangkah	1
khususnya_lini_belakang_ujar	khususnya	lini	belakang	ujar	1
kijang_dari_arah_belakang	kijang	dari	arah	belakang	1
kilogram_belakangan_ini_sudah	kilogram	belakangan	ini	sudah	1
kilometer_mundur_ke_belakang	kilometer	mundur	ke	belakang	1
kini_berada_di_belakang	kini	berada	di	belakang	1
kios_di_belakang_kompleks	kios	di	belakang	kompleks	1
kiper_empat_pemain_belakang	kiper	empat	pemain	belakang	1
kiper_pemain_belakang_pemain	kiper	pemain	belakang	pemain	1
kiprahnya_itu_belakangan_dia	kiprahnya	itu	belakangan	dia	1
kiri_bagian_belakang_dan	kiri	bagian	belakang	dan	1
kiri_bagian_belakangnya_karena	kiri	bagian	belakangnya	karena	1
kiri_belakang_maka_orang-orang	kiri	belakang	maka	orang-orang	1
kiri_dan_belakangnya_ada	kiri	dan	belakangnya	ada	1
kiri_di_belakang_sepeda	kiri	di	belakang	sepeda	1
kiri_kanan_depan_belakang	kiri	kanan	depan	belakang	1
kiri_maupun_belakang_ucapnya	kiri	maupun	belakang	ucapnya	1
kirinya_menyelip_ke_belakang	kirinya	menyelip	ke	belakang	1
kisah_nyata_yang_melatarbelakangi	kisah	nyata	yang	melatarbelakangi	1
kisah_yang_berlatarbelakang_lokalitas	kisah	yang	berlatarbelakang	lokalitas	1
kita_ada_di_belakang	kita	ada	di	belakang	1
kita_kembali_ke_belakang	kita	kembali	ke	belakang	1
kita_lebih_terbelakang_dalam	kita	lebih	terbelakang	dalam	1
kita_masih_di_belakang	kita	masih	di	belakang	1
kita_melihat_ke_belakang	kita	melihat	ke	belakang	1
kita_memandang_lagi_kebelakang	kita	memandang	lagi	kebelakang	1
kita_menilisik_ke_belakang	kita	menilisik	ke	belakang	1
kita_mundur_ke_belakang	kita	mundur	ke	belakang	1
kita_runut_ke_belakang	kita	runut	ke	belakang	1
kita_yang_belakangan_ini	kita	yang	belakangan	ini	1
klakson_kendaraan_di_belakang	klakson	kendaraan	di	belakang	1
klasemen_di_belakang_pemuncak	klasemen	di	belakang	pemuncak	1
klep_di_belakang_tabung	klep	di	belakang	tabung	1
kolonial_yang_dilatarbelakangi_oleh	kolonial	yang	dilatarbelakangi	oleh	1
komisi_belakangan_pernyataan_serupa	komisi	belakangan	pernyataan	serupa	1
