ngram	w1	w2	w3	w4	w5	n
masa_depan_negara_itu_tanpa	masa	depan	negara	itu	tanpa	1
masa_depan_negara_mereka_sehingga	masa	depan	negara	mereka	sehingga	1
masa_depan_negaranya_sebagian_besar	masa	depan	negaranya	sebagian	besar	1
masa_depan_nege-rinya_sendiri_kata	masa	depan	nege-rinya	sendiri	kata	1
masa_depan_negeri_berjuluk_land	masa	depan	negeri	berjuluk	land	1
masa_depan_negeri_itu_sendiri	masa	depan	negeri	itu	sendiri	1
masa_depan_negeri_ribuan_orang	masa	depan	negeri	ribuan	orang	1
masa_depan_olahraga_ini_di	masa	depan	olahraga	ini	di	1
masa_depan_olahraga_otak_ini	masa	depan	olahraga	otak	ini	1
masa_depan_oleh_produsen_otomobil	masa	depan	oleh	produsen	otomobil	1
masa_depan_pada_ilmu_material	masa	depan	pada	ilmu	material	1
masa_depan_pada_karir_politis	masa	depan	pada	karir	politis	1
masa_depan_padang_penggembalaan_itu	masa	depan	padang	penggembalaan	itu	1
masa_depan_para_atlet_po-tensial	masa	depan	para	atlet	po-tensial	1
masa_depan_para_generasi_muda	masa	depan	para	generasi	muda	1
masa_depan_para_pe-main_kedepan	masa	depan	para	pe-main	kedepan	1
masa_depan_para_pekerja_imbuhnya	masa	depan	para	pekerja	imbuhnya	1
masa_depan_para_pekerjanya_pemerintahan	masa	depan	para	pekerjanya	pemerintahan	1
masa_depan_para_pemain_kedepan	masa	depan	para	pemain	kedepan	1
masa_depan_para_pemuda_dan	masa	depan	para	pemuda	dan	1
masa_depan_para_penerima_beasiswa	masa	depan	para	penerima	beasiswa	1
masa_depan_para_pengungsi_yang	masa	depan	para	pengungsi	yang	1
masa_depan_para_sis-wa_di	masa	depan	para	sis-wa	di	1
masa_depan_partai_di_pemilu	masa	depan	partai	di	pemilu	1
masa_depan_partai_yang_telah	masa	depan	partai	yang	telah	1
masa_depan_pasar_tenaga_kerja	masa	depan	pasar	tenaga	kerja	1
masa_depan_pelaku_tapi_bagaimana	masa	depan	pelaku	tapi	bagaimana	1
masa_depan_pemain_tahun_itu	masa	depan	pemain	tahun	itu	1
masa_depan_pemberantasan_korupsi_akan	masa	depan	pemberantasan	korupsi	akan	1
masa_depan_pembuatan_produk_di	masa	depan	pembuatan	produk	di	1
masa_depan_pemerintah_belum_melirik	masa	depan	pemerintah	belum	melirik	1
masa_depan_pemerintah_juga_akan	masa	depan	pemerintah	juga	akan	1
masa_depan_pendidikan_anak-anak_mereka	masa	depan	pendidikan	anak-anak	mereka	1
masa_depan_peneliti_berencana_menjelajah	masa	depan	peneliti	berencana	menjelajah	1
masa_depan_penggunaan_bahan_bakar	masa	depan	penggunaan	bahan	bakar	1
masa_depan_perekonomian_bangsa_kita	masa	depan	perekonomian	bangsa	kita	1
masa_depan_perekonomian_secara_keseluruhan	masa	depan	perekonomian	secara	keseluruhan	1
masa_depan_perlu_terus_ditingkatkan	masa	depan	perlu	terus	ditingkatkan	1
masa_depan_persma_dan_target	masa	depan	persma	dan	target	1
masa_depan_perspektif_alumni_dan	masa	depan	perspektif	alumni	dan	1
masa_depan_planet_bumi_di	masa	depan	planet	bumi	di	1
masa_depan_politik_bagi_banyak	masa	depan	politik	bagi	banyak	1
masa_depan_provinsi_yang_beribu	masa	depan	provinsi	yang	beribu	1
masa_depan_puluhan_anak_di	masa	depan	puluhan	anak	di	1
masa_depan_quo_vadis_umat	masa	depan	quo	vadis	umat	1
masa_depan_riset_terapan_bisa	masa	depan	riset	terapan	bisa	1
masa_depan_roadmap_produk_ekosistem	masa	depan	roadmap	produk	ekosistem	1
masa_depan_sang_suami_setelah	masa	depan	sang	suami	setelah	1
masa_depan_sangat_dipengaruhi_rencana	masa	depan	sangat	dipengaruhi	rencana	1
masa_depan_sangat_tergantung_pada	masa	depan	sangat	tergantung	pada	1
masa_depan_satu_atau_dua	masa	depan	satu	atau	dua	1
masa_depan_saya_baik-baik_saja	masa	depan	saya	baik-baik	saja	1
masa_depan_saya_berharap_aparat	masa	depan	saya	berharap	aparat	1
masa_depan_saya_bersama_di	masa	depan	saya	bersama	di	1
masa_depan_saya_bisa_pergi	masa	depan	saya	bisa	pergi	1
masa_depan_saya_saya_bisa	masa	depan	saya	saya	bisa	1
masa_depan_saya_saya_dapat	masa	depan	saya	saya	dapat	1
masa_depan_saya_termasuk_penghentian	masa	depan	saya	termasuk	penghentian	1
masa_depan_saya_tidak_tahu	masa	depan	saya	tidak	tahu	1
masa_depan_se_jauh_mana	masa	depan	se	jauh	mana	1
masa_depan_seandainya_sudah_tidak	masa	depan	seandainya	sudah	tidak	1
masa_depan_sebaiknya_tidak_ada	masa	depan	sebaiknya	tidak	ada	1
masa_depan_sebuah_daerah_khususnya	masa	depan	sebuah	daerah	khususnya	1
masa_depan_secara_eksplisit_juga	masa	depan	secara	eksplisit	juga	1
masa_depan_secara_kualitatif_mulai	masa	depan	secara	kualitatif	mulai	1
masa_depan_seharusnya_mendapat_layanan	masa	depan	seharusnya	mendapat	layanan	1
masa_depan_sehingga_apa_yang	masa	depan	sehingga	apa	yang	1
masa_depan_sehingga_dapat_mendorong	masa	depan	sehingga	dapat	mendorong	1
masa_depan_sehingga_dibutuhkan_kolaborasi	masa	depan	sehingga	dibutuhkan	kolaborasi	1
masa_depan_sehingga_harga-harga_komoditas	masa	depan	sehingga	harga-harga	komoditas	1
masa_depan_seiring_dengan_perkembangan	masa	depan	seiring	dengan	perkembangan	1
masa_depan_seiring_dengan_semakin	masa	depan	seiring	dengan	semakin	1
masa_depan_semua_parpol_apakah	masa	depan	semua	parpol	apakah	1
masa_depan_seorang_peserta_didik	masa	depan	seorang	peserta	didik	1
masa_depan_sepak_bola_dunia	masa	depan	sepak	bola	dunia	1
masa_depan_sepak_bola_nasional	masa	depan	sepak	bola	nasional	1
masa_depan_seperti_dia_dan	masa	depan	seperti	dia	dan	1
masa_depan_seperti_perang_perceraian	masa	depan	seperti	perang	perceraian	1
masa_depan_serta_kesejahteraan_dokternya	masa	depan	serta	kesejahteraan	dokternya	1
masa_depan_setelah_gantung_raket	masa	depan	setelah	gantung	raket	1
masa_depan_setelah_lebih_dari	masa	depan	setelah	lebih	dari	1
masa_depan_siswa_dapat_lebih	masa	depan	siswa	dapat	lebih	1
masa_depan_siswa_tersebut_ingat	masa	depan	siswa	tersebut	ingat	1
masa_depan_suatu_bangsa_dan	masa	depan	suatu	bangsa	dan	1
masa_depan_suatu_bangsa_sangat	masa	depan	suatu	bangsa	sangat	1
masa_depan_sumber_daya_hutan	masa	depan	sumber	daya	hutan	1
masa_depan_tak_segemerlap_dibanding	masa	depan	tak	segemerlap	dibanding	1
masa_depan_tanpa_masa_lalu	masa	depan	tanpa	masa	lalu	1
masa_depan_tanpa_mengubah_struktur	masa	depan	tanpa	mengubah	struktur	1
masa_depan_tanpa_pernikahan_dini	masa	depan	tanpa	pernikahan	dini	1
masa_depan_tapi_sekarang_mungkin	masa	depan	tapi	sekarang	mungkin	1
masa_depan_tapi_tidak_ada	masa	depan	tapi	tidak	ada	1
masa_depan_tegas_mantan_wartawan	masa	depan	tegas	mantan	wartawan	1
masa_depan_teknologi_di_dunia	masa	depan	teknologi	di	dunia	1
masa_depan_teknologi_panel_layar	masa	depan	teknologi	panel	layar	1
masa_depan_tentu_harus_melihat	masa	depan	tentu	harus	melihat	1
masa_depan_terang_juru_bicara	masa	depan	terang	juru	bicara	1
masa_depan_terbuka_pikirannya_dan	masa	depan	terbuka	pikirannya	dan	1
masa_depan_tercapainya_tujuan_pembangunan	masa	depan	tercapainya	tujuan	pembangunan	1
masa_depan_termasuk_untuk_memotong	masa	depan	termasuk	untuk	memotong	1
masa_depan_ternyata_merupakan_cinta	masa	depan	ternyata	merupakan	cinta	1
masa_depan_tersebut_menjadi_salah	masa	depan	tersebut	menjadi	salah	1
masa_depan_tetapi_juga_memberikan	masa	depan	tetapi	juga	memberikan	1
masa_depan_tidak_akan_memiliki	masa	depan	tidak	akan	memiliki	1
masa_depan_tidak_dengan_serta	masa	depan	tidak	dengan	serta	1
masa_depan_tidak_hanya_untuk	masa	depan	tidak	hanya	untuk	1
masa_depan_tidak_lagi_dapat	masa	depan	tidak	lagi	dapat	1
masa_depan_tingkat_investasi_seperti	masa	depan	tingkat	investasi	seperti	1
masa_depan_tulis_@ChelseaFC_dikutip	masa	depan	tulis	@ChelseaFC	dikutip	1
masa_depan_turun_tujuh_rig	masa	depan	turun	tujuh	rig	1
masa_depan_umat_kita_hanya	masa	depan	umat	kita	hanya	1
masa_depan_umat_manusia_tandas	masa	depan	umat	manusia	tandas	1
masa_depan_umat_manusia_yang	masa	depan	umat	manusia	yang	1
masa_depan_umat_yang_lebih	masa	depan	umat	yang	lebih	1
masa_depan_ungkap_pendiri_dan	masa	depan	ungkap	pendiri	dan	1
masa_depan_untuk_atlet_katanya	masa	depan	untuk	atlet	katanya	1
masa_depan_untuk_kemajuan_partai	masa	depan	untuk	kemajuan	partai	1
masa_depan_untuk_melaksanakan_perubahan	masa	depan	untuk	melaksanakan	perubahan	1
masa_depan_untuk_membela_orang	masa	depan	untuk	membela	orang	1
masa_depan_untuk_menetapkan_model	masa	depan	untuk	menetapkan	model	1
masa_depan_untuk_mengantisipasi_berbagai	masa	depan	untuk	mengantisipasi	berbagai	1
masa_depan_untuk_mengimbangi_ekonomi	masa	depan	untuk	mengimbangi	ekonomi	1
masa_depan_untuk_mengintipnya_dan	masa	depan	untuk	mengintipnya	dan	1
masa_depan_walau_bentuknya_akan	masa	depan	walau	bentuknya	akan	1
masa_depan_yang_akan_dihadapi	masa	depan	yang	akan	dihadapi	1
masa_depan_yang_akan_diubah	masa	depan	yang	akan	diubah	1
masa_depan_yang_bagus_ucap	masa	depan	yang	bagus	ucap	1
masa_depan_yang_baik_ajaknya	masa	depan	yang	baik	ajaknya	1
masa_depan_yang_baik_bagi	masa	depan	yang	baik	bagi	1
masa_depan_yang_baik_dengan	masa	depan	yang	baik	dengan	1
masa_depan_yang_baik_seperti	masa	depan	yang	baik	seperti	1
masa_depan_yang_baik_sudah	masa	depan	yang	baik	sudah	1
masa_depan_yang_baik_tidak	masa	depan	yang	baik	tidak	1
masa_depan_yang_baik_ujar	masa	depan	yang	baik	ujar	1
masa_depan_yang_baru_untuk	masa	depan	yang	baru	untuk	1
masa_depan_yang_begitu_cerdas	masa	depan	yang	begitu	cerdas	1
masa_depan_yang_cerah_karena	masa	depan	yang	cerah	karena	1
masa_depan_yang_cerah_maka	masa	depan	yang	cerah	maka	1
masa_depan_yang_cerah_untuk	masa	depan	yang	cerah	untuk	1
masa_depan_yang_dapat_kita	masa	depan	yang	dapat	kita	1
masa_depan_yang_dekat_secara	masa	depan	yang	dekat	secara	1
masa_depan_yang_dibutuhkan_daerah	masa	depan	yang	dibutuhkan	daerah	1
masa_depan_yang_dibutuhkan_masyarakat	masa	depan	yang	dibutuhkan	masyarakat	1
masa_depan_yang_dihadapi_bangsa	masa	depan	yang	dihadapi	bangsa	1
masa_depan_yang_diharapkan_dapat	masa	depan	yang	diharapkan	dapat	1
masa_depan_yang_dirancang_untuk	masa	depan	yang	dirancang	untuk	1
masa_depan_yang_lebih_jujur	masa	depan	yang	lebih	jujur	1
masa_depan_yang_lebih_luar	masa	depan	yang	lebih	luar	1
masa_depan_yang_lebih_terang	masa	depan	yang	lebih	terang	1
masa_depan_yang_maju_man-diri	masa	depan	yang	maju	man-diri	1
masa_depan_yang_makin_menuntut	masa	depan	yang	makin	menuntut	1
masa_depan_yang_menjadi_sasaran	masa	depan	yang	menjadi	sasaran	1
masa_depan_yang_menjamin_dominasi	masa	depan	yang	menjamin	dominasi	1
masa_depan_yang_panjang_bersama	masa	depan	yang	panjang	bersama	1
masa_depan_yang_panjang_terang	masa	depan	yang	panjang	terang	1
masa_depan_yang_pro_lingkungan	masa	depan	yang	pro	lingkungan	1
masa_depan_yang_sangat_penting	masa	depan	yang	sangat	penting	1
masa_depan_yang_sejahtera_dan	masa	depan	yang	sejahtera	dan	1
masa_depan_yang_siap_bersaing	masa	depan	yang	siap	bersaing	1
masa_depan_yang_suram_menghantuinya	masa	depan	yang	suram	menghantuinya	1
masa_depan_yang_tak_dapat	masa	depan	yang	tak	dapat	1
masa_depan_yang_terindah_buat	masa	depan	yang	terindah	buat	1
masa_depan_yang_termaktub_dalam	masa	depan	yang	termaktub	dalam	1
masa_depan_yang_visioner_berkualitas	masa	depan	yang	visioner	berkualitas	1
masa_depan_yang_yang_layak	masa	depan	yang	yang	layak	1
masa_depan-nya_ajak_mereka_untuk	masa	depan-nya	ajak	mereka	untuk	1
masa_depannya_adalah_anak-cucu_kita	masa	depannya	adalah	anak-cucu	kita	1
masa_depannya_akan_dimulai_setelah	masa	depannya	akan	dimulai	setelah	1
masa_depannya_apakah_bertahan_di	masa	depannya	apakah	bertahan	di	1
masa_depannya_dengan_lebih_cerah	masa	depannya	dengan	lebih	cerah	1
masa_depannya_dengan_perhitungan_besaran	masa	depannya	dengan	perhitungan	besaran	1
masa_depannya_dengan_pindah_ke	masa	depannya	dengan	pindah	ke	1
masa_depannya_dengan_tim_itu	masa	depannya	dengan	tim	itu	1
masa_depannya_dirusak_oleh_ayah	masa	depannya	dirusak	oleh	ayah	1
masa_depannya_ditentukan_oleh_klub	masa	depannya	ditentukan	oleh	klub	1
masa_depannya_inilah_yang_bisa	masa	depannya	inilah	yang	bisa	1
masa_depannya_jika_masuk_ke	masa	depannya	jika	masuk	ke	1
masa_depannya_justru_berada_di	masa	depannya	justru	berada	di	1
masa_depannya_lima_tahun_mendatang	masa	depannya	lima	tahun	mendatang	1
masa_depannya_masih_panjang_sebagai	masa	depannya	masih	panjang	sebagai	1
masa_depannya_melalui_pendidikan_tambahnya	masa	depannya	melalui	pendidikan	tambahnya	1
masa_depannya_oleh_oknum_guru	masa	depannya	oleh	oknum	guru	1
masa_depannya_sangat_bergantung_pada	masa	depannya	sangat	bergantung	pada	1
masa_depannya_sebagai_nakhoda_skuat	masa	depannya	sebagai	nakhoda	skuat	1
masa_depannya_sehingga_memiliki_kemampuan	masa	depannya	sehingga	memiliki	kemampuan	1
masa_depannya_selama_tahun_ke	masa	depannya	selama	tahun	ke	1
masa_depannya_sendiri_untuk_memotivasi	masa	depannya	sendiri	untuk	memotivasi	1
masa_depannya_seperti_apa_kata	masa	depannya	seperti	apa	kata	1
masa_depannya_seusai_laga_final	masa	depannya	seusai	laga	final	1
masa_depannya_sudah_sangat_jelas	masa	depannya	sudah	sangat	jelas	1
masa_depannya_tak_akan_lagi	masa	depannya	tak	akan	lagi	1
masa_depannya_tak_di-perhatikan_katanya	masa	depannya	tak	di-perhatikan	katanya	1
masa_depannya_tanpa_ketergantungan_pada	masa	depannya	tanpa	ketergantungan	pada	1
masa_depannya_terus_ada_seperti	masa	depannya	terus	ada	seperti	1
masa_depannya_tidak_tergantung_masa	masa	depannya	tidak	tergantung	masa	1
masa_depannya_urai_pengamat_pendidikan	masa	depannya	urai	pengamat	pendidikan	1
masa_depannya_yang_lebih_cerah	masa	depannya	yang	lebih	cerah	1
masa_depannya_yang_terus_saja	masa	depannya	yang	terus	saja	1
masa_depannya_yang_tidak_boleh	masa	depannya	yang	tidak	boleh	1
masa_dewasa_dikaitkan_dengan_pencegahan	masa	dewasa	dikaitkan	dengan	pencegahan	1
masa_di_bawah_dua_pemain	masa	di	bawah	dua	pemain	1
masa_di_lapangan_serta_punya	masa	di	lapangan	serta	punya	1
masa_di_lokasi-lo-kasi_tersebut_maka	masa	di	lokasi-lo-kasi	tersebut	maka	1
masa_di_mana_ayah_yang	masa	di	mana	ayah	yang	1
masa_di_mana_gejolak_politik	masa	di	mana	gejolak	politik	1
masa_di_mana_momen_emas	masa	di	mana	momen	emas	1
masa_di_mana_penegakan_hukum	masa	di	mana	penegakan	hukum	1
masa_di_mana_seseorang_memiliki	masa	di	mana	seseorang	memiliki	1
masa_di_mana_umat_mempersiapkan	masa	di	mana	umat	mempersiapkan	1
masa_di_saat_mereka_mengenal	masa	di	saat	mereka	mengenal	1
masa_di_sebuah_hutan_tinggallah	masa	di	sebuah	hutan	tinggallah	1
masa_dia_bulan_enggak_makan	masa	dia	bulan	enggak	makan	1
masa_dia_kampanye_sebagai_calon	masa	dia	kampanye	sebagai	calon	1
masa_dia_menjadi_tokoh_penting	masa	dia	menjadi	tokoh	penting	1
masa_dia_nintau_kalau_dalam	masa	dia	nintau	kalau	dalam	1
masa_dia_untuk_bekerja_tuturnya	masa	dia	untuk	bekerja	tuturnya	1
masa_diagnosa_sampai_operasi_pengangkatan	masa	diagnosa	sampai	operasi	pengangkatan	1
masa_diam_saja_kalau_kita	masa	diam	saja	kalau	kita	1
masa_dikeroyok_ratusan_ribu_massa	masa	dikeroyok	ratusan	ribu	massa	1
masa_dilakukan_di_lokasi_yang	masa	dilakukan	di	lokasi	yang	1
masa_dimana_kerumunan_masa_menjadi	masa	dimana	kerumunan	masa	menjadi	1
masa_dinas_tahun_dan_ada	masa	dinas	tahun	dan	ada	1
masa_dinasnya_nanti_harus-lah_dijalani	masa	dinasnya	nanti	harus-lah	dijalani	1
masa_diper-kirakan_tiga_ribuan_lebih	masa	diper-kirakan	tiga	ribuan	lebih	1
masa_disampaikan_ke_istana_jumlah	masa	disampaikan	ke	istana	jumlah	1
masa_disuruh_menangani_pro-ses_tender	masa	disuruh	menangani	pro-ses	tender	1
masa_ditemukannya_mesin_cetak_modern	masa	ditemukannya	mesin	cetak	modern	1
masa_ditinggal_meneliti_ke_luar	masa	ditinggal	meneliti	ke	luar	1
masa_donasi_serta_pelaporan_regular	masa	donasi	serta	pelaporan	regular	1
masa_dorang_kenakan_harga_jual	masa	dorang	kenakan	harga	jual	1
masa_duka_karena_bapaknya_baru	masa	duka	karena	bapaknya	baru	1
masa_dulu_ketika_ia_harus	masa	dulu	ketika	ia	harus	1
masa_dulu_maupun_saat_ini	masa	dulu	maupun	saat	ini	1
masa_edarnya_lebih_besar_lebih	masa	edarnya	lebih	besar	lebih	1
masa_efektif_hari_kerja_dewan	masa	efektif	hari	kerja	dewan	1
masa_eksploitasi_keris_dari_tahun	masa	eksploitasi	keris	dari	tahun	1
masa_eksplorasi_dan_kemudahan_perizinan	masa	eksplorasi	dan	kemudahan	perizinan	1
masa_elus_jago_ini_juga	masa	elus	jago	ini	juga	1
masa_emas_anak_untuk_memberikan	masa	emas	anak	untuk	memberikan	1
masa_emas_cabang_olahraga_voli	masa	emas	cabang	olahraga	voli	1
masa_emas_golden_age_ini	masa	emas	golden	age	ini	1
masa_emas_sepak_bola_kita	masa	emas	sepak	bola	kita	1
masa_emas_untuk_tumbuh_kembang	masa	emas	untuk	tumbuh	kembang	1
masa_empat_bulan_antara_terpilihnya	masa	empat	bulan	antara	terpilihnya	1
masa_enam_bulan_ke_depan	masa	enam	bulan	ke	depan	1
masa_enam_bulan_pertama_dikenal	masa	enam	bulan	pertama	dikenal	1
masa_evaluasi_penilaian_akan_turut	masa	evaluasi	penilaian	akan	turut	1
masa_fermentasinya_dapat_mencapai_bulan	masa	fermentasinya	dapat	mencapai	bulan	1
masa_festival_dan_itu_memperlihatkan	masa	festival	dan	itu	memperlihatkan	1
masa_gadisnya_saat_berada_di	masa	gadisnya	saat	berada	di	1
masa_garansi_bakal_tumbuh_hingga	masa	garansi	bakal	tumbuh	hingga	1
masa_garansi_telah_lewat_ungkap	masa	garansi	telah	lewat	ungkap	1
masa_gelap_dan_berakhir_dengan	masa	gelap	dan	berakhir	dengan	1
masa_gerobak_yang_ditarik_sapi	masa	gerobak	yang	ditarik	sapi	1
masa_giling_diumumkan_pada_papan	masa	giling	diumumkan	pada	papan	1
masa_globalisasi_mampukah_kita_meningkatkan	masa	globalisasi	mampukah	kita	meningkatkan	1
masa_haid_dilakukan_dua_atau	masa	haid	dilakukan	dua	atau	1
masa_haji_dan_umrah_untuk	masa	haji	dan	umrah	untuk	1
masa_hamil_atau_menggunakan_kontrasepsi	masa	hamil	atau	menggunakan	kontrasepsi	1
masa_hamil_bisa_jadi_abbaya	masa	hamil	bisa	jadi	abbaya	1
masa_hamil_dan_menyusuinya_selama	masa	hamil	dan	menyusuinya	selama	1
masa_hari_sesudah_pemberkatan_menurut	masa	hari	sesudah	pemberkatan	menurut	1
masa_hari_seusai_eksekusi_lewat	masa	hari	seusai	eksekusi	lewat	1
masa_harus_masuk_kapan_sekolahnya	masa	harus	masuk	kapan	sekolahnya	1
masa_harus_me-makai_seluruh_badan	masa	harus	me-makai	seluruh	badan	1
masa_harus_membayar_retribusi_ke	masa	harus	membayar	retribusi	ke	1
masa_hidup_dua_manusia_purba	masa	hidup	dua	manusia	purba	1
masa_hidup-nya_telah_menerima_tanda	masa	hidup-nya	telah	menerima	tanda	1
masa_hidupnya_di_penjara_akibat	masa	hidupnya	di	penjara	akibat	1
masa_hidupnya_tapi_untuk_masa	masa	hidupnya	tapi	untuk	masa	1
masa_hidupnya_tetapi_ada_pula	masa	hidupnya	tetapi	ada	pula	1
masa_hukuman_akibat_terkena_akumulasi	masa	hukuman	akibat	terkena	akumulasi	1
masa_hukuman_dan_denda_terkait	masa	hukuman	dan	denda	terkait	1
masa_hukuman_dan_sekarang_sudah	masa	hukuman	dan	sekarang	sudah	1
masa_hukuman_kurang_dari_dua	masa	hukuman	kurang	dari	dua	1
masa_hukuman_kurungan_lebih_dari	masa	hukuman	kurungan	lebih	dari	1
masa_hukuman_lebih_cepat_dari	masa	hukuman	lebih	cepat	dari	1
masa_hukuman_mereka_bisa_benar-benar	masa	hukuman	mereka	bisa	benar-benar	1
masa_hukuman_minimal_lebih_dari	masa	hukuman	minimal	lebih	dari	1
masa_hukuman_minimal_selama_enam	masa	hukuman	minimal	selama	enam	1
masa_hukuman_penjara_bagi_anggota	masa	hukuman	penjara	bagi	anggota	1
masa_hukuman_tahun_bagi_pelaku	masa	hukuman	tahun	bagi	pelaku	1
masa_hukuman_tahun_dari_tahun	masa	hukuman	tahun	dari	tahun	1
masa_hukuman_tapi_gagal_memulihkan	masa	hukuman	tapi	gagal	memulihkan	1
masa_hukuman_terhadap_koruptor_menunjukkan	masa	hukuman	terhadap	koruptor	menunjukkan	1
masa_hukuman_tiga_tahun_penjara	masa	hukuman	tiga	tahun	penjara	1
masa_hukuman_yang_harus_dijalani	masa	hukuman	yang	harus	dijalani	1
masa_hukuman_yang_semestinya_karena	masa	hukuman	yang	semestinya	karena	1
masa_hukuman_yang_telah_dijalani	masa	hukuman	yang	telah	dijalani	1
masa_ia_berdansa_dengan_semua	masa	ia	berdansa	dengan	semua	1
masa_ia_meminta_untuk_tidak	masa	ia	meminta	untuk	tidak	1
masa_idah_atau_masa_tunggunya	masa	idah	atau	masa	tunggunya	1
masa_idahnya_habis_sekaligus_sebagai	masa	idahnya	habis	sekaligus	sebagai	1
masa_in-jury_time_atau_jelang	masa	in-jury	time	atau	jelang	1
masa_in-kubasi_yang_umumnya_ber-langsung	masa	in-kubasi	yang	umumnya	ber-langsung	1
masa_industrialisasi_pada_1970-an_sama	masa	industrialisasi	pada	1970-an	sama	1
masa_ini_bersebrangan_dengan_orang-orang	masa	ini	bersebrangan	dengan	orang-orang	1
masa_ini_datang_jangan_down	masa	ini	datang	jangan	down	1
masa_ini_dipicu_karena_warga	masa	ini	dipicu	karena	warga	1
masa_ini_dirinya_harus_tampil	masa	ini	dirinya	harus	tampil	1
masa_ini_faktor_genetik_akan	masa	ini	faktor	genetik	akan	1
masa_ini_kegiatan_po-litik_yang	masa	ini	kegiatan	po-litik	yang	1
masa_ini_kursif_dibagi_menjadi	masa	ini	kursif	dibagi	menjadi	1
masa_ini_maupun_akan_datang	masa	ini	maupun	akan	datang	1
masa_ini_mengarah_ke_tubuh	masa	ini	mengarah	ke	tubuh	1
masa_ini_otak_anak_berkembang	masa	ini	otak	anak	berkembang	1
masa_ini_otaknya_berkembang_hingga	masa	ini	otaknya	berkembang	hingga	1
masa_ini_paket_data_sebesar	masa	ini	paket	data	sebesar	1
masa_ini_perilaku_beresiko_terjadi	masa	ini	perilaku	beresiko	terjadi	1
masa_ini_sangat_beragam_ke-luarga	masa	ini	sangat	beragam	ke-luarga	1
masa_ini_sangatlah_penting_ungkap	masa	ini	sangatlah	penting	ungkap	1
masa_ini_sudah_lebih_intensif	masa	ini	sudah	lebih	intensif	1
masa_ini_tak_tersisa_lagi	masa	ini	tak	tersisa	lagi	1
masa_ini_terdapat_kisah_seorang	masa	ini	terdapat	kisah	seorang	1
masa_ini_untuk_memperkenalkan_diri	masa	ini	untuk	memperkenalkan	diri	1
masa_ini_yaitu_tablet_lilin	masa	ini	yaitu	tablet	lilin	1
masa_injuri_time_atau_menit	masa	injuri	time	atau	menit	1
masa_injuri_time_di_babak	masa	injuri	time	di	babak	1
masa_injuri_time_melalui_gol	masa	injuri	time	melalui	gol	1
masa_injuri_time_se-perti_ini	masa	injuri	time	se-perti	ini	1
masa_injury_time_berkat_penalti	masa	injury	time	berkat	penalti	1
masa_injury_time_keteledoran_pe-main	masa	injury	time	keteledoran	pe-main	1
masa_injury_time_mendapat_protes	masa	injury	time	mendapat	protes	1
masa_injury_time_orang-orang_berkata	masa	injury	time	orang-orang	berkata	1
masa_injury_time_per-tahanan_tim	masa	injury	time	per-tahanan	tim	1
masa_injury_time_tendangan_bebas	masa	injury	time	tendangan	bebas	1
masa_inkubasi_relatif_singkat_yakni	masa	inkubasi	relatif	singkat	yakni	1
masa_inkubasi_singkat_sehingga_sering	masa	inkubasi	singkat	sehingga	sering	1
masa_inkubasi_tim-bul_demam_menetap	masa	inkubasi	tim-bul	demam	menetap	1
masa_inkubasinya_sa-ngat_lama_yakni	masa	inkubasinya	sa-ngat	lama	yakni	1
masa_integrasi_di-connect_dengan_network	masa	integrasi	di-connect	dengan	network	1
masa_istirahat_dan_penghimpunan_energi	masa	istirahat	dan	penghimpunan	energi	1
masa_istirahat_ia_mencoba_memotivasi	masa	istirahat	ia	mencoba	memotivasi	1
masa_istirahat_setelah_mengalahkan_petinju	masa	istirahat	setelah	mengalahkan	petinju	1
masa_istirahat_setelah_menjalani_pertandingan	masa	istirahat	setelah	menjalani	pertandingan	1
masa_istirahat_tahapan_kampanye_melakukan	masa	istirahat	tahapan	kampanye	melakukan	1
masa_istirahat_to-tal_sampai_emosinya	masa	istirahat	to-tal	sampai	emosinya	1
masa_itu_aktivitas_dagang_mereka	masa	itu	aktivitas	dagang	mereka	1
masa_itu_bakal_manggung_di	masa	itu	bakal	manggung	di	1
masa_itu_banyak_orang_sepakat	masa	itu	banyak	orang	sepakat	1
masa_itu_beda_dengan_sekarang	masa	itu	beda	dengan	sekarang	1
masa_itu_bisa_mencapai_20.000-an	masa	itu	bisa	mencapai	20.000-an	1
masa_itu_bisnis_yang_dibangunnya	masa	itu	bisnis	yang	dibangunnya	1
masa_itu_dan_perilaku_tak	masa	itu	dan	perilaku	tak	1
masa_itu_di_mana_kesan	masa	itu	di	mana	kesan	1
masa_itu_dikenal_di_lingkungannya	masa	itu	dikenal	di	lingkungannya	1
masa_itu_dilengkapi_ruang_utama	masa	itu	dilengkapi	ruang	utama	1
masa_itu_hampir_semua_warga	masa	itu	hampir	semua	warga	1
masa_itu_harus_dihormati_karena	masa	itu	harus	dihormati	karena	1
masa_itu_ia_bergaul_dan	masa	itu	ia	bergaul	dan	1
masa_itu_ia_menemukan_ideologi	masa	itu	ia	menemukan	ideologi	1
masa_itu_ia_tidak_punya	masa	itu	ia	tidak	punya	1
masa_itu_jelas_lebih_baik	masa	itu	jelas	lebih	baik	1
masa_itu_juga_akan_ditandai	masa	itu	juga	akan	ditandai	1
masa_itu_juga_dimulai_konfrontasi	masa	itu	juga	dimulai	konfrontasi	1
