ngram	w1	w2	w3	w4	n
mengikuti_sistem_ordansi_zaman	mengikuti	sistem	ordansi	zaman	1
mengikuti_zaman_membuat_istri	mengikuti	zaman	membuat	istri	1
mengikuti_zaman_yang_berubah	mengikuti	zaman	yang	berubah	1
mengingat_gempuran_zaman_yang	mengingat	gempuran	zaman	yang	1
mengingat_zaman_perjuangan_mempertahankan	mengingat	zaman	perjuangan	mempertahankan	1
mengingat_zaman_sekarang_ini	mengingat	zaman	sekarang	ini	1
mengingatkan_semenjak_zaman_penjajahan	mengingatkan	semenjak	zaman	penjajahan	1
menguasai_tuntutan_zaman_tuturnya	menguasai	tuntutan	zaman	tuturnya	1
mengungkap_kisah_zaman_perang	mengungkap	kisah	zaman	perang	1
mengungkapkan_tari_pada_zaman	mengungkapkan	tari	pada	zaman	1
mengungkapkan_zaman_modern_sekarang	mengungkapkan	zaman	modern	sekarang	1
menikmati_rezeki_order_zaman	menikmati	rezeki	order	zaman	1
menilai_di_zaman_modern	menilai	di	zaman	modern	1
menilai_kemajuan_zaman_dan	menilai	kemajuan	zaman	dan	1
meninggal_pada_zaman_perang	meninggal	pada	zaman	perang	1
menjabarkan_paradigma_pendidikan_zaman	menjabarkan	paradigma	pendidikan	zaman	1
menjadi_berdesain_mobil-mobil_zaman	menjadi	berdesain	mobil-mobil	zaman	1
menjadi_kekayaan_sejak_zaman	menjadi	kekayaan	sejak	zaman	1
menjadi_khalifah_pada_zaman	menjadi	khalifah	pada	zaman	1
menjadi_tanda_akhir_zaman	menjadi	tanda	akhir	zaman	1
menjawab_kebutuhan_zaman_khususnya	menjawab	kebutuhan	zaman	khususnya	1
menjawab_penyakit-penyakit_zaman_saat	menjawab	penyakit-penyakit	zaman	saat	1
menjawab_tantangan_kemajuan_zaman	menjawab	tantangan	kemajuan	zaman	1
menjawab_tantangan_perubahan_zaman	menjawab	tantangan	perubahan	zaman	1
menjawab_tantangan_zaman_katanya	menjawab	tantangan	zaman	katanya	1
menjelaskan_bahwa_pada_zaman	menjelaskan	bahwa	pada	zaman	1
menjelaskan_pada_zaman_prasejarah	menjelaskan	pada	zaman	prasejarah	1
menjelaskan_zaman_sekarang_banyak	menjelaskan	zaman	sekarang	banyak	1
menolak_perkembangan_zaman_justru	menolak	perkembangan	zaman	justru	1
menolak_zaman_ke-bodohan_tapi	menolak	zaman	ke-bodohan	tapi	1
menun-jukkan_tanda-tanda_akhir_zaman	menun-jukkan	tanda-tanda	akhir	zaman	1
menunjukkan_pada_zaman_dahulu	menunjukkan	pada	zaman	dahulu	1
menurut_peta_entah_zaman	menurut	peta	entah	zaman	1
menurutnya_kenakalan_anak_zaman	menurutnya	kenakalan	anak	zaman	1
menyatakan_kemajuan_zaman_dan	menyatakan	kemajuan	zaman	dan	1
menyatakan_zaman_orde_baru	menyatakan	zaman	orde	baru	1
menyebutnya_zaman_generasi_pertama	menyebutnya	zaman	generasi	pertama	1
menyeru_perlawanan_di_zaman	menyeru	perlawanan	di	zaman	1
menyesuaikan_dengan_perkembangan_zaman	menyesuaikan	dengan	perkembangan	zaman	1
merasa_ditinggalkan_zaman_yang	merasa	ditinggalkan	zaman	yang	1
mereka_bukan_zaman_kita	mereka	bukan	zaman	kita	1
mereka_hidup_di_zaman	mereka	hidup	di	zaman	1
mereka_masih_pada_zaman	mereka	masih	pada	zaman	1
merespon_lambat_kemajuan_zaman	merespon	lambat	kemajuan	zaman	1
merupakan_peledak_peninggalan_zaman	merupakan	peledak	peninggalan	zaman	1
merupakan_peninggalan_zaman_penjajahan	merupakan	peninggalan	zaman	penjajahan	1
merupakan_permulaan_zaman_baru	merupakan	permulaan	zaman	baru	1
meski_zaman_terus_berkembang	meski	zaman	terus	berkembang	1
miliar_sejak_zaman_majapahit	miliar	sejak	zaman	majapahit	1
minuman_nostalgia_di_zaman	minuman	nostalgia	di	zaman	1
mirip_kamp_konsentrasi_zaman	mirip	kamp	konsentrasi	zaman	1
miskin_berbeda-beda_khususnya_zaman	miskin	berbeda-beda	khususnya	zaman	1
misterius_petrus_pada_zaman	misterius	petrus	pada	zaman	1
mobil_model_khas_zaman	mobil	model	khas	zaman	1
mobil-mobil_zaman_dulu_atau	mobil-mobil	zaman	dulu	atau	1
model_khas_zaman_dulu	model	khas	zaman	dulu	1
modern_mengikuti_perkembangan_zaman	modern	mengikuti	perkembangan	zaman	1
modern_zaman_sekarang_bisa	modern	zaman	sekarang	bisa	1
modern_zaman_sekarang_kata	modern	zaman	sekarang	kata	1
motif-motif_khas_zaman_renaisans	motif-motif	khas	zaman	renaisans	1
muda_di_zaman_perang	muda	di	zaman	perang	1
muda_di_zaman_sekarang	muda	di	zaman	sekarang	1
muda_zaman_sekarang_juga	muda	zaman	sekarang	juga	1
muda_zaman_sekarang_kerap	muda	zaman	sekarang	kerap	1
muda_zaman_sekarang_kita	muda	zaman	sekarang	kita	1
muda_zaman_sekarang_sedang	muda	zaman	sekarang	sedang	1
muda_zaman_sekarang_sering	muda	zaman	sekarang	sering	1
mulai_dari_zaman_pergerakan	mulai	dari	zaman	pergerakan	1
mulai_terancam_perkembangan_zaman	mulai	terancam	perkembangan	zaman	1
multiperspektif_dan_mengarus_zaman	multiperspektif	dan	mengarus	zaman	1
muncul_di_akhir_zaman	muncul	di	akhir	zaman	1
muncul_di_setiap_zaman	muncul	di	setiap	zaman	1
muncul_sejak_zaman_prasejarah	muncul	sejak	zaman	prasejarah	1
mungkin_zaman_sekarang_kurang	mungkin	zaman	sekarang	kurang	1
muslim_mengikuti_perkembangan_zaman	muslim	mengikuti	perkembangan	zaman	1
nabi-nabi_zaman_sekarang_yang	nabi-nabi	zaman	sekarang	yang	1
namun_itu_sudah_zaman	namun	itu	sudah	zaman	1
namun_seiring_perkembangan_zaman	namun	seiring	perkembangan	zaman	1
ne-gara_pemerintah_zaman_dulu	ne-gara	pemerintah	zaman	dulu	1
nilai-nilai_zaman_ke-lahiran_nabi	nilai-nilai	zaman	ke-lahiran	nabi	1
nusantara_sebagai_zaman_klasik	nusantara	sebagai	zaman	klasik	1
nutfah_kelapa_sejak_zaman	nutfah	kelapa	sejak	zaman	1
nyaman_hidup_di_zaman	nyaman	hidup	di	zaman	1
nyaris_hilang_tergerus_zaman	nyaris	hilang	tergerus	zaman	1
oleh_perubahan_zaman_semoga	oleh	perubahan	zaman	semoga	1
oleh_tuntutan_kemajuan_zaman	oleh	tuntutan	kemajuan	zaman	1
oleh_zaman_adalah_kulot	oleh	zaman	adalah	kulot	1
ongkos_haji_pada_zaman	ongkos	haji	pada	zaman	1
orang_desa_zaman_dahulu	orang	desa	zaman	dahulu	1
orang_di_zaman_ini	orang	di	zaman	ini	1
orang_modern_zaman_sekarang	orang	modern	zaman	sekarang	1
orang_pada_zaman_dulu	orang	pada	zaman	dulu	1
orang_penting_zaman_dulu	orang	penting	zaman	dulu	1
orang_tua_sementara_zaman	orang	tua	sementara	zaman	1
orang_tua_zaman_dahulu	orang	tua	zaman	dahulu	1
orang_zaman_dulu_benar	orang	zaman	dulu	benar	1
orang-orang_dari_zaman_kuno	orang-orang	dari	zaman	kuno	1
pacaran_anak_muda_zaman	pacaran	anak	muda	zaman	1
pada_1960-an_adalah_zaman	pada	1960-an	adalah	zaman	1
pada_setiap_zaman_selalu	pada	setiap	zaman	selalu	1
pada_silam_di_zaman	pada	silam	di	zaman	1
pada_zaman_baheula_selalu	pada	zaman	baheula	selalu	1
pada_zaman_dahulu_bangsa	pada	zaman	dahulu	bangsa	1
pada_zaman_dahulu_kala	pada	zaman	dahulu	kala	1
pada_zaman_dahulu_maka	pada	zaman	dahulu	maka	1
pada_zaman_dahulu_masih	pada	zaman	dahulu	masih	1
pada_zaman_dahulu_menjadi	pada	zaman	dahulu	menjadi	1
pada_zaman_dahulu_mesin	pada	zaman	dahulu	mesin	1
pada_zaman_dahulu_nenek	pada	zaman	dahulu	nenek	1
pada_zaman_dahulu_semasa	pada	zaman	dahulu	semasa	1
pada_zaman_dahulu_seperti	pada	zaman	dahulu	seperti	1
pada_zaman_dahulu_siger	pada	zaman	dahulu	siger	1
pada_zaman_dahulu_yang	pada	zaman	dahulu	yang	1
pada_zaman_di_kala	pada	zaman	di	kala	1
pada_zaman_dia_dulu	pada	zaman	dia	dulu	1
pada_zaman_dulu_adalah	pada	zaman	dulu	adalah	1
pada_zaman_dulu_guyon	pada	zaman	dulu	guyon	1
pada_zaman_dulu_hotel-hotel	pada	zaman	dulu	hotel-hotel	1
pada_zaman_dulu_kebanjiran	pada	zaman	dulu	kebanjiran	1
pada_zaman_dulu_keris	pada	zaman	dulu	keris	1
pada_zaman_dulu_sangat	pada	zaman	dulu	sangat	1
pada_zaman_dulu_telah	pada	zaman	dulu	telah	1
pada_zaman_dulu_tidak	pada	zaman	dulu	tidak	1
pada_zaman_dulu_untuk	pada	zaman	dulu	untuk	1
pada_zaman_ini_adalah	pada	zaman	ini	adalah	1
pada_zaman_ini_memiliki	pada	zaman	ini	memiliki	1
pada_zaman_itu_biasanya	pada	zaman	itu	biasanya	1
pada_zaman_itu_di	pada	zaman	itu	di	1
pada_zaman_itu_disesuaikan	pada	zaman	itu	disesuaikan	1
pada_zaman_itu_jelas	pada	zaman	itu	jelas	1
pada_zaman_itu_juga	pada	zaman	itu	juga	1
pada_zaman_itu_terpesona	pada	zaman	itu	terpesona	1
pada_zaman_itu_warga	pada	zaman	itu	warga	1
pada_zaman_itu_yang	pada	zaman	itu	yang	1
pada_zaman_jahiliyah_beliau	pada	zaman	jahiliyah	beliau	1
pada_zaman_kegembiraan_kemerdekaan	pada	zaman	kegembiraan	kemerdekaan	1
pada_zaman_kuda_gigi	pada	zaman	kuda	gigi	1
pada_zaman_media_elektronik	pada	zaman	media	elektronik	1
pada_zaman_mesolitik_yang	pada	zaman	mesolitik	yang	1
pada_zaman_modern_ini	pada	zaman	modern	ini	1
pada_zaman_pemerintahannya_seperti	pada	zaman	pemerintahannya	seperti	1
pada_zaman_perang_juga	pada	zaman	perang	juga	1
pada_zaman_perang_suku	pada	zaman	perang	suku	1
pada_zaman_perang_wilayah	pada	zaman	perang	wilayah	1
pada_zaman_prasejarah_perkakas-perkakas	pada	zaman	prasejarah	perkakas-perkakas	1
pada_zaman_reformasi_sebutan	pada	zaman	reformasi	sebutan	1
pada_zaman_sekarang_bisa	pada	zaman	sekarang	bisa	1
pada_zaman_sekarang_ini	pada	zaman	sekarang	ini	1
pada_zaman_serba_bersaing	pada	zaman	serba	bersaing	1
pada_zaman_tersebut_bisa	pada	zaman	tersebut	bisa	1
pada_zaman_yang_serbaterbolak-balik	pada	zaman	yang	serbaterbolak-balik	1
pada_zaman_yang_sudah	pada	zaman	yang	sudah	1
pakai_untuk_perempuan_zaman	pakai	untuk	perempuan	zaman	1
paling_membinasakan_di_zaman	paling	membinasakan	di	zaman	1
pameran_benda-benda_zaman_dulu	pameran	benda-benda	zaman	dulu	1
pandai_membaca_tanda-tanda_zaman	pandai	membaca	tanda-tanda	zaman	1
panggilan_zaman_itu_pula	panggilan	zaman	itu	pula	1
panjang_dari_zaman_kolonial	panjang	dari	zaman	kolonial	1
para_pejuang_zaman_dahulu	para	pejuang	zaman	dahulu	1
para_pendiri_sebelum_zaman	para	pendiri	sebelum	zaman	1
para_penyair_di_zaman	para	penyair	di	zaman	1
para_peraih_medali_zaman	para	peraih	medali	zaman	1
para_perompak_zaman_dulu	para	perompak	zaman	dulu	1
para_tokoh_bangsa_zaman	para	tokoh	bangsa	zaman	1
paradigma_pendidikan_zaman_dulu	paradigma	pendidikan	zaman	dulu	1
paradigma_zaman_membawa_tren	paradigma	zaman	membawa	tren	1
pasti_dinamika_perkembangan_zaman	pasti	dinamika	perkembangan	zaman	1
patung-patung_bertema_perjuangan_zaman	patung-patung	bertema	perjuangan	zaman	1
pedagang_beras_sejak_zaman	pedagang	beras	sejak	zaman	1
pedagang_uang_di_zaman	pedagang	uang	di	zaman	1
pedanda_biksu_pada_zaman	pedanda	biksu	pada	zaman	1
pejuang-pejuang_zaman_dulu_waktu	pejuang-pejuang	zaman	dulu	waktu	1
peka_terhadap_perkembangan_zaman	peka	terhadap	perkembangan	zaman	1
pelacuran_di_zaman_kompeni	pelacuran	di	zaman	kompeni	1
pelajaran_bahwa_pada_zaman	pelajaran	bahwa	pada	zaman	1
pelelangan_benda-benda_zaman_dulu	pelelangan	benda-benda	zaman	dulu	1
pemberantasan_hukum_di_zaman	pemberantasan	hukum	di	zaman	1
pembuatan_coto_pada_zaman	pembuatan	coto	pada	zaman	1
pemerintah_zaman_dulu_atau	pemerintah	zaman	dulu	atau	1
pemerintahan_masih_di_zaman	pemerintahan	masih	di	zaman	1
pemersatu_bangsa_sepanjang_zaman	pemersatu	bangsa	sepanjang	zaman	1
pemimpin_hebat_di_zaman	pemimpin	hebat	di	zaman	1
pemuda_pada_zaman_dulu	pemuda	pada	zaman	dulu	1
pemuda_zaman_dulu_yang	pemuda	zaman	dulu	yang	1
pemuda_zaman_sekarang_jangan	pemuda	zaman	sekarang	jangan	1
pemuda_zaman_sekarang_untuk	pemuda	zaman	sekarang	untuk	1
pendidikan_dokter_di_zaman	pendidikan	dokter	di	zaman	1
pendidikan_pesantren_pada_zaman	pendidikan	pesantren	pada	zaman	1
pendidikan_zaman_dulu_fokus	pendidikan	zaman	dulu	fokus	1
pendiri_sebelum_zaman_menjadi	pendiri	sebelum	zaman	menjadi	1
pengamat_komik_menyebutnya_zaman	pengamat	komik	menyebutnya	zaman	1
pengaruh_arus_modernisasi_zaman	pengaruh	arus	modernisasi	zaman	1
penghuni_bumi_sejak_zaman	penghuni	bumi	sejak	zaman	1
penguasa_dan_di_zaman	penguasa	dan	di	zaman	1
peninggalan_zaman_kolonial_di	peninggalan	zaman	kolonial	di	1
peninggalan_zaman_kolonial_itu	peninggalan	zaman	kolonial	itu	1
peninggalan_zaman_prasejarah_di	peninggalan	zaman	prasejarah	di	1
peninggalan_zaman_purba_dan	peninggalan	zaman	purba	dan	1
penting_ada_zaman_penjajahan	penting	ada	zaman	penjajahan	1
penumbuk_padi_zaman_dahulu	penumbuk	padi	zaman	dahulu	1
penyadapan_sudah_ketinggalan_zaman	penyadapan	sudah	ketinggalan	zaman	1
penyakit_zaman_tersebut_para	penyakit	zaman	tersebut	para	1
penyakit-penyakit_zaman_saat_itu	penyakit-penyakit	zaman	saat	itu	1
per-adaban_manusia_sepanjang_zaman	per-adaban	manusia	sepanjang	zaman	1
peradaban_zaman_yang_makin	peradaban	zaman	yang	makin	1
peraih_medali_zaman_dulu	peraih	medali	zaman	dulu	1
perang_akhir_zaman_dan	perang	akhir	zaman	dan	1
perang_di_zaman_nabi	perang	di	zaman	nabi	1
perang_di_zaman_raja-raja	perang	di	zaman	raja-raja	1
perang_di_zaman_sahabat	perang	di	zaman	sahabat	1
perbedaan_hidup_di_zaman	perbedaan	hidup	di	zaman	1
perbedaan_pemerintahan_di_zaman	perbedaan	pemerintahan	di	zaman	1
percaya_di_zaman_seka-rang	percaya	di	zaman	seka-rang	1
percintaan_galau_pada_zaman	percintaan	galau	pada	zaman	1
perekonomian_ne-gara_pemerintah_zaman	perekonomian	ne-gara	pemerintah	zaman	1
perempuan_tetapi_tuntutan_zaman	perempuan	tetapi	tuntutan	zaman	1
perempuan_zaman_sekarang_ujar	perempuan	zaman	sekarang	ujar	1
pergantian_zaman_kini_tari	pergantian	zaman	kini	tari	1
pergerakan_hingga_zaman_kemerdekaan	pergerakan	hingga	zaman	kemerdekaan	1
pergerakan_zaman_yang_tak	pergerakan	zaman	yang	tak	1
perjuangan_zaman_purba_pendidikan	perjuangan	zaman	purba	pendidikan	1
perkemba-ngan_zaman_itu_sendiri	perkemba-ngan	zaman	itu	sendiri	1
perkembangan_zaman_batu_mulia	perkembangan	zaman	batu	mulia	1
perkembangan_zaman_dalam_pengasuhan	perkembangan	zaman	dalam	pengasuhan	1
perkembangan_zaman_dan_arus	perkembangan	zaman	dan	arus	1
perkembangan_zaman_dan_gaya	perkembangan	zaman	dan	gaya	1
perkembangan_zaman_dan_kebijakan	perkembangan	zaman	dan	kebijakan	1
perkembangan_zaman_dan_pengaruh	perkembangan	zaman	dan	pengaruh	1
perkembangan_zaman_dan_perubahan-perubahan	perkembangan	zaman	dan	perubahan-perubahan	1
perkembangan_zaman_dan_realitas	perkembangan	zaman	dan	realitas	1
perkembangan_zaman_dan_tuntutan	perkembangan	zaman	dan	tuntutan	1
perkembangan_zaman_dari_kecenderungan	perkembangan	zaman	dari	kecenderungan	1
perkembangan_zaman_dengan_membangun	perkembangan	zaman	dengan	membangun	1
perkembangan_zaman_distribusi_buku	perkembangan	zaman	distribusi	buku	1
perkembangan_zaman_gamelan_akan	perkembangan	zaman	gamelan	akan	1
perkembangan_zaman_geliat_usaha	perkembangan	zaman	geliat	usaha	1
perkembangan_zaman_justru_akan	perkembangan	zaman	justru	akan	1
perkembangan_zaman_kami_bank	perkembangan	zaman	kami	bank	1
perkembangan_zaman_kebutuhan_akan	perkembangan	zaman	kebutuhan	akan	1
perkembangan_zaman_kesenian_yang	perkembangan	zaman	kesenian	yang	1
perkembangan_zaman_menu-ju_daerah	perkembangan	zaman	menu-ju	daerah	1
perkembangan_zaman_menuntut_perempuan	perkembangan	zaman	menuntut	perempuan	1
perkembangan_zaman_mereka_dengan	perkembangan	zaman	mereka	dengan	1
perkembangan_zaman_merupakan_suatu	perkembangan	zaman	merupakan	suatu	1
perkembangan_zaman_misalnya_pakai	perkembangan	zaman	misalnya	pakai	1
perkembangan_zaman_model_sepatu	perkembangan	zaman	model	sepatu	1
perkembangan_zaman_mulai_dilakukan	perkembangan	zaman	mulai	dilakukan	1
perkembangan_zaman_namun_konsistensi	perkembangan	zaman	namun	konsistensi	1
perkembangan_zaman_produk_ini	perkembangan	zaman	produk	ini	1
perkembangan_zaman_ragam_wadah	perkembangan	zaman	ragam	wadah	1
perkembangan_zaman_semakin_berkembang	perkembangan	zaman	semakin	berkembang	1
perkembangan_zaman_serta_mampu	perkembangan	zaman	serta	mampu	1
perkembangan_zaman_tarifnya_pun	perkembangan	zaman	tarifnya	pun	1
perkembangan_zaman_terutama_di	perkembangan	zaman	terutama	di	1
perkembangan_zaman_tetap_memiliki	perkembangan	zaman	tetap	memiliki	1
perkembangan_zaman_tetapi_perilaku	perkembangan	zaman	tetapi	perilaku	1
perkembangan_zaman_upacara_tradisi	perkembangan	zaman	upacara	tradisi	1
perkembangan_zaman_yang_menawarkan	perkembangan	zaman	yang	menawarkan	1
perlawanan_di_zaman_penjajahan	perlawanan	di	zaman	penjajahan	1
permulaan_zaman_baru_te-gasnya	permulaan	zaman	baru	te-gasnya	1
pernah_dicontohkan_pada_zaman	pernah	dicontohkan	pada	zaman	1
pernah_membaik_sejak_zaman	pernah	membaik	sejak	zaman	1
pernah_mengalami_zaman_keemasan	pernah	mengalami	zaman	keemasan	1
pernah_menggebu-gebu_pada_zaman	pernah	menggebu-gebu	pada	zaman	1
pernah_populer_di_zaman	pernah	populer	di	zaman	1
pernah_usang_dimakan_zaman	pernah	usang	dimakan	zaman	1
perompak_zaman_dulu_beru-pa	perompak	zaman	dulu	beru-pa	1
persembunyian_pejuang-pejuang_zaman_dulu	persembunyian	pejuang-pejuang	zaman	dulu	1
persoalan_tanah_pada_zaman	persoalan	tanah	pada	zaman	1
pertama_komikus_zaman_keemasan	pertama	komikus	zaman	keemasan	1
pertama_pada_zaman_kemerdekaan	pertama	pada	zaman	kemerdekaan	1
perubahan_zaman_apalagi_di	perubahan	zaman	apalagi	di	1
perubahan_zaman_bahkan_telah	perubahan	zaman	bahkan	telah	1
perubahan_zaman_di_selitar	perubahan	zaman	di	selitar	1
perubahan_zaman_ini_dengan	perubahan	zaman	ini	dengan	1
perubahan_zaman_kariernya_akan	perubahan	zaman	kariernya	akan	1
perubahan_zaman_sekarang_panah	perubahan	zaman	sekarang	panah	1
perubahan_zaman_semoga_adek-adek	perubahan	zaman	semoga	adek-adek	1
perubahan_zaman_tidak_bisa	perubahan	zaman	tidak	bisa	1
perunggu_zaman_batu_zaman	perunggu	zaman	batu	zaman	1
pesakitan_akibat_pergerakan_zaman	pesakitan	akibat	pergerakan	zaman	1
pesan_orang_tua_zaman	pesan	orang	tua	zaman	1
pesantren_pada_zaman_itu	pesantren	pada	zaman	itu	1
peta_entah_zaman_apa	peta	entah	zaman	apa	1
petani_kembali_ke_zaman	petani	kembali	ke	zaman	1
plesetan_pada_zaman_dulu	plesetan	pada	zaman	dulu	1
plesetan_zaman_dulu_diduga	plesetan	zaman	dulu	diduga	1
politik_maupun_zaman_yang	politik	maupun	zaman	yang	1
ponsel_zaman_dulu_kita	ponsel	zaman	dulu	kita	1
populer_di_zaman_orde	populer	di	zaman	orde	1
potong_tangan_itu_zaman	potong	tangan	itu	zaman	1
pria_pada_zaman_sekarang	pria	pada	zaman	sekarang	1
produksinya_terbaik_sejak_zaman	produksinya	terbaik	sejak	zaman	1
produktif_di_zaman_kita	produktif	di	zaman	kita	1
proses_zaman_yang_kemudian	proses	zaman	yang	kemudian	1
pula_bahwa_pada_zaman	pula	bahwa	pada	zaman	1
pula_ini_zaman_virtual	pula	ini	zaman	virtual	1
punah_seiring_perkembangan_zaman	punah	seiring	perkembangan	zaman	1
pusat_kegiatan_sejak_zaman	pusat	kegiatan	sejak	zaman	1
putih_sudah_ketinggalan_zaman	putih	sudah	ketinggalan	zaman	1
rahasia_bila_mengingat_zaman	rahasia	bila	mengingat	zaman	1
raih_kembali_zaman_kejayaan	raih	kembali	zaman	kejayaan	1
raja_pada_zaman_baheula	raja	pada	zaman	baheula	1
raksasa_warisan_zaman_prasejarah	raksasa	warisan	zaman	prasejarah	1
rangkaian_kelanjutan_dari_zaman	rangkaian	kelanjutan	dari	zaman	1
realita_sejak_zaman_dulu	realita	sejak	zaman	dulu	1
realitas_dan_dinamika_zaman	realitas	dan	dinamika	zaman	1
realitas_kehidupan_zaman_ini	realitas	kehidupan	zaman	ini	1
realitas_serta_kecenderungan_zaman	realitas	serta	kecenderungan	zaman	1
relevan_sesuai_perkembangan_zaman	relevan	sesuai	perkembangan	zaman	1
responsif_terhadap_perubahan_zaman	responsif	terhadap	perubahan	zaman	1
ritual_kecantikan_sepanjang_zaman	ritual	kecantikan	sepanjang	zaman	1
rontok_dimulai_pada_zaman	rontok	dimulai	pada	zaman	1
roti_zaman_dulu_dan	roti	zaman	dulu	dan	1
rumah_adat_sejak_zaman	rumah	adat	sejak	zaman	1
rumah_klasik_sejak_zaman	rumah	klasik	sejak	zaman	1
rumah_orang_desa_zaman	rumah	orang	desa	zaman	1
rumah_zaman_dulu_untuk	rumah	zaman	dulu	untuk	1
saat_meninggal_pada_zaman	saat	meninggal	pada	zaman	1
saat_perang_di_zaman	saat	perang	di	zaman	1
saat_zaman_orde_baru	saat	zaman	orde	baru	1
saja_orang_modern_zaman	saja	orang	modern	zaman	1
salah_tanda_akhir_zaman	salah	tanda	akhir	zaman	1
sama_tapi_semangat_zaman	sama	tapi	semangat	zaman	1
sampai_akhir_zaman_kelak	sampai	akhir	zaman	kelak	1
sampai_di_akhir_zaman	sampai	di	akhir	zaman	1
sampai_di_zaman_reformasi	sampai	di	zaman	reformasi	1
sampai_ditenggelamkan_zaman_sebagai	sampai	ditenggelamkan	zaman	sebagai	1
sampai_hari_akhir_zaman	sampai	hari	akhir	zaman	1
sampai_kepada_zaman_kita	sampai	kepada	zaman	kita	1
sangat_berpengaruh_pada_zaman	sangat	berpengaruh	pada	zaman	1
sangat_kritis_pada_zaman	sangat	kritis	pada	zaman	1
sanggup_melewati_ujian_zaman	sanggup	melewati	ujian	zaman	1
satu_ke_lain_zaman	satu	ke	lain	zaman	1
saya_zaman_nari-nari_di	saya	zaman	nari-nari	di	1
se-bagai_hewan_zaman_purba	se-bagai	hewan	zaman	purba	1
se-jak_zaman_nenek_moyang	se-jak	zaman	nenek	moyang	1
se-jak_zaman_pergerakan_kemer-dekaan	se-jak	zaman	pergerakan	kemer-dekaan	1
sebagai_lokalisasi_sejak_zaman	sebagai	lokalisasi	sejak	zaman	1
sebagai_ulama_di_zaman	sebagai	ulama	di	zaman	1
sebagai_zaman_klasik_pra-Islam	sebagai	zaman	klasik	pra-Islam	1
sebagus_zaman_dulu_imbuh	sebagus	zaman	dulu	imbuh	1
sebelum_kemerdekaan_zaman_perjuangan	sebelum	kemerdekaan	zaman	perjuangan	1
sebelum_masehi_zaman_perunggu	sebelum	masehi	zaman	perunggu	1
sebelum_zaman_datangnya_penjajah	sebelum	zaman	datangnya	penjajah	1
sebelum_zaman_menjadi_terlalu	sebelum	zaman	menjadi	terlalu	1
sebelumnya_termasuk_pada_zaman	sebelumnya	termasuk	pada	zaman	1
sebesar_itu_pada_zaman	sebesar	itu	pada	zaman	1
sebuah_realita_sejak_zaman	sebuah	realita	sejak	zaman	1
segala_zaman_dengan_berbagai	segala	zaman	dengan	berbagai	1
seingatnya_sebelum_zaman_datangnya	seingatnya	sebelum	zaman	datangnya	1
seiring_bergesernya_zaman_teknik-teknik	seiring	bergesernya	zaman	teknik-teknik	1
seiring_berkembangnya_zaman_tantangan	seiring	berkembangnya	zaman	tantangan	1
seiring_dengan_berkembang_zaman	seiring	dengan	berkembang	zaman	1
seiring_dengan_kemanjuan_zaman	seiring	dengan	kemanjuan	zaman	1
seiring_dengan_perkemba-ngan_zaman	seiring	dengan	perkemba-ngan	zaman	1
seiring_panggilan_zaman_itu	seiring	panggilan	zaman	itu	1
seiring_perkembangan_zaman_batu	seiring	perkembangan	zaman	batu	1
seiring_perkembangan_zaman_gamelan	seiring	perkembangan	zaman	gamelan	1
seiring_perkembangan_zaman_semakin	seiring	perkembangan	zaman	semakin	1
seiring_perubahan_zaman_sekarang	seiring	perubahan	zaman	sekarang	1
seiring_tuntutan_zaman_dengan	seiring	tuntutan	zaman	dengan	1
sejak_saya_zaman_nari-nari	sejak	saya	zaman	nari-nari	1
sejak_sebelum_kemerdekaan_zaman	sejak	sebelum	kemerdekaan	zaman	1
sejak_sebelum_zaman_penjajahan	sejak	sebelum	zaman	penjajahan	1
sejak_tahun_bukan_zaman	sejak	tahun	bukan	zaman	1
sejak_zaman_bandar_itu	sejak	zaman	bandar	itu	1
sejak_zaman_dahulu_hingga	sejak	zaman	dahulu	hingga	1
sejak_zaman_dahulu_sebelum	sejak	zaman	dahulu	sebelum	1
sejak_zaman_dahulu_sehingga	sejak	zaman	dahulu	sehingga	1
sejak_zaman_dahulu_sudah	sejak	zaman	dahulu	sudah	1
sejak_zaman_dahulu_telah	sejak	zaman	dahulu	telah	1
sejak_zaman_dulu_manusia	sejak	zaman	dulu	manusia	1
sejak_zaman_dulu_warga	sejak	zaman	dulu	warga	1
sejak_zaman_dulu_ya	sejak	zaman	dulu	ya	1
sejak_zaman_era_perang	sejak	zaman	era	perang	1
sejak_zaman_kerajaan_hingga	sejak	zaman	kerajaan	hingga	1
sejak_zaman_kolonial_itu	sejak	zaman	kolonial	itu	1
sejak_zaman_majapahit_sampai	sejak	zaman	majapahit	sampai	1
sejak_zaman_pemerintahan_yang	sejak	zaman	pemerintahan	yang	1
sejak_zaman_perjuangan_kemerdekaan	sejak	zaman	perjuangan	kemerdekaan	1
sejak_zaman_prasejarah_purba	sejak	zaman	prasejarah	purba	1
sejak_zaman_prasejarah_yang	sejak	zaman	prasejarah	yang	1
sejak_zaman_presiden_pertama	sejak	zaman	presiden	pertama	1
sejak_zaman_sebelum_kemerdekaan	sejak	zaman	sebelum	kemerdekaan	1
sejak_zaman_tahun_sebelum	sejak	zaman	tahun	sebelum	1
sejalan_de-ngan_perkembangan_zaman	sejalan	de-ngan	perkembangan	zaman	1
sejarah_dan_nilai-nilai_zaman	sejarah	dan	nilai-nilai	zaman	1
